seq_id	source	type	start	end	score	strand	phase	attributes	length
chromosome_12	JGI_gene	gene	4033218	4043581	.	-	.	ChCC-v11025951m.g	10363
chromosome_12	JGI_gene	gene	4043623	4048664	.	-	.	ChCC-v11025952m.g	5041
chromosome_12	JGI_gene	gene	4048737	4051441	.	+	.	ChCC-v11025955m.g	2704
chromosome_12	JGI_gene	gene	4051858	4055932	.	+	.	ChCC-v11025957m.g	4074
chromosome_12	JGI_gene	gene	4055788	4057538	.	-	.	ChCC-v11025959m.g	1750
chromosome_12	JGI_gene	gene	4057398	4063482	.	+	.	ChCC-v11025961m.g	6084
chromosome_12	JGI_gene	gene	4063436	4065362	.	+	.	ChCC-v11025964m.g	1926
chromosome_12	JGI_gene	gene	4065197	4072791	.	-	.	ChCC-v11025969m.g	7594
chromosome_12	JGI_gene	gene	4072792	4079627	.	-	.	ChCC-v11025971m.g	6835
chromosome_12	JGI_gene	gene	4085739	4093096	.	-	.	ChCC-v11025979m.g	7357
chromosome_12	JGI_gene	gene	4093510	4099236	.	+	.	ChCC-v11025981m.g	5726
chromosome_12	JGI_gene	gene	4099237	4100239	.	-	.	ChCC-v11025984m.g	1002
chromosome_12	JGI_gene	gene	4099948	4101580	.	-	.	ChCC-v11025985m.g	1632
chromosome_12	JGI_gene	gene	4101949	4103146	.	+	.	ChCC-v11025986m.g	1197
chromosome_12	JGI_gene	gene	4103120	4103555	.	+	.	ChCC-v11025987m.g	435
chromosome_12	JGI_gene	gene	4104603	4107601	.	-	.	ChCC-v11025990m.g	2998
chromosome_12	JGI_gene	gene	4107313	4112060	.	+	.	ChCC-v11025991m.g	4747
chromosome_12	JGI_gene	gene	4111941	4119589	.	+	.	ChCC-v11025993m.g	7648
chromosome_12	JGI_gene	gene	4119364	4121974	.	-	.	ChCC-v11025996m.g	2610
chromosome_12	JGI_gene	gene	4122070	4126318	.	-	.	ChCC-v11025997m.g	4248
chromosome_12	JGI_gene	gene	4126241	4130988	.	+	.	ChCC-v11025998m.g	4747
chromosome_12	JGI_gene	gene	4131331	4132584	.	-	.	ChCC-v11025999m.g	1253
chromosome_12	JGI_gene	gene	4132952	4135802	.	-	.	ChCC-v11026000m.g	2850
chromosome_12	JGI_gene	gene	4136551	4142103	.	-	.	ChCC-v11026004m.g	5552
chromosome_12	JGI_gene	gene	4142325	4143481	.	+	.	ChCC-v11026007m.g	1156
chromosome_12	JGI_gene	gene	4146561	4147806	.	-	.	ChCC-v11026014m.g	1245
chromosome_12	JGI_gene	gene	4147894	4151928	.	-	.	ChCC-v11026015m.g	4034
chromosome_12	JGI_gene	gene	4151907	4156289	.	+	.	ChCC-v11026018m.g	4382
chromosome_12	JGI_gene	gene	4156320	4158075	.	-	.	ChCC-v11026020m.g	1755
chromosome_12	JGI_gene	gene	4159059	4162282	.	+	.	ChCC-v11026023m.g	3223
chromosome_12	JGI_gene	gene	4162322	4168667	.	+	.	ChCC-v11026025m.g	6345
chromosome_12	JGI_gene	gene	4169866	4172324	.	-	.	ChCC-v11026029m.g	2458
chromosome_12	JGI_gene	gene	4172389	4176068	.	+	.	ChCC-v11026030m.g	3679
chromosome_12	JGI_gene	gene	4178640	4184919	.	+	.	ChCC-v11026034m.g	6279
chromosome_12	JGI_gene	gene	4185056	4188067	.	+	.	ChCC-v11026036m.g	3011
chromosome_12	JGI_gene	gene	4188041	4190451	.	+	.	ChCC-v11026038m.g	2410
chromosome_12	JGI_gene	gene	4190254	4199382	.	-	.	ChCC-v11026045m.g	9128
chromosome_12	JGI_gene	gene	4205386	4208120	.	-	.	ChCC-v11026051m.g	2734
chromosome_12	JGI_gene	gene	4208225	4209444	.	-	.	ChCC-v11026052m.g	1219
chromosome_12	JGI_gene	gene	4213046	4217975	.	-	.	ChCC-v11026055m.g	4929
chromosome_12	JGI_gene	gene	4217965	4227760	.	+	.	ChCC-v11026058m.g	9795
chromosome_12	JGI_gene	gene	4227683	4231192	.	+	.	ChCC-v11026060m.g	3509
chromosome_12	JGI_gene	gene	4230897	4245470	.	+	.	ChCC-v11026061m.g	14573
chromosome_12	JGI_gene	gene	4245943	4251145	.	+	.	ChCC-v11026063m.g	5202
chromosome_12	JGI_gene	gene	4251131	4251995	.	+	.	ChCC-v11026064m.g	864
chromosome_12	JGI_gene	gene	4251942	4255954	.	-	.	ChCC-v11026066m.g	4012
chromosome_12	JGI_gene	gene	4256387	4257606	.	+	.	ChCC-v11026067m.g	1219
chromosome_12	JGI_gene	gene	4257674	4273293	.	-	.	ChCC-v11026068m.g	15619
chromosome_12	JGI_gene	gene	4275505	4278999	.	+	.	ChCC-v11026069m.g	3494
chromosome_12	JGI_gene	gene	4283083	4283403	.	+	.	ChCC-v11026071m.g	320
chromosome_12	JGI_gene	gene	4285788	4299720	.	-	.	ChCC-v11026073m.g	13932
chromosome_12	JGI_gene	gene	4299941	4300586	.	+	.	ChCC-v11026074m.g	645
chromosome_12	JGI_gene	gene	4300635	4302729	.	+	.	ChCC-v11026075m.g	2094
chromosome_12	JGI_gene	gene	4302112	4306023	.	-	.	ChCC-v11026077m.g	3911
chromosome_12	JGI_gene	gene	4308047	4309258	.	-	.	ChCC-v11026079m.g	1211
chromosome_12	JGI_gene	gene	4311238	4316660	.	-	.	ChCC-v11026080m.g	5422
chromosome_12	JGI_gene	gene	4316145	4321057	.	+	.	ChCC-v11026082m.g	4912
chromosome_12	JGI_gene	gene	4323042	4324191	.	-	.	ChCC-v11026086m.g	1149
chromosome_12	JGI_gene	gene	4324413	4328238	.	+	.	ChCC-v11026087m.g	3825
chromosome_12	JGI_gene	gene	4329003	4331725	.	+	.	ChCC-v11026090m.g	2722
chromosome_12	JGI_gene	gene	4331517	4334134	.	-	.	ChCC-v11026092m.g	2617
chromosome_12	JGI_gene	gene	4334044	4336760	.	+	.	ChCC-v11026094m.g	2716
chromosome_12	JGI_gene	gene	4337404	4341840	.	-	.	ChCC-v11026097m.g	4436
chromosome_12	JGI_gene	gene	4341646	4350401	.	-	.	ChCC-v11026102m.g	8755
chromosome_12	JGI_gene	gene	4350574	4357587	.	-	.	ChCC-v11026104m.g	7013
chromosome_12	JGI_gene	gene	4357588	4359817	.	+	.	ChCC-v11026105m.g	2229
chromosome_12	JGI_gene	gene	4359991	4360560	.	+	.	ChCC-v11026107m.g	569
chromosome_12	JGI_gene	gene	4360219	4364372	.	-	.	ChCC-v11026108m.g	4153
chromosome_12	JGI_gene	gene	4372380	4373743	.	-	.	ChCC-v11026113m.g	1363
chromosome_12	JGI_gene	gene	4373860	4379361	.	-	.	ChCC-v11026114m.g	5501
chromosome_12	JGI_gene	gene	4379464	4385678	.	+	.	ChCC-v11026115m.g	6214
chromosome_12	JGI_gene	gene	4386025	4388716	.	+	.	ChCC-v11026117m.g	2691
chromosome_12	JGI_gene	gene	4389451	4393685	.	+	.	ChCC-v11026118m.g	4234
chromosome_12	JGI_gene	gene	4394555	4400060	.	-	.	ChCC-v11026119m.g	5505
chromosome_12	JGI_gene	gene	4400731	4402582	.	+	.	ChCC-v11026121m.g	1851
chromosome_12	JGI_gene	gene	4402293	4408109	.	-	.	ChCC-v11026123m.g	5816
chromosome_12	JGI_gene	gene	4407820	4418351	.	+	.	ChCC-v11026125m.g	10531
chromosome_12	JGI_gene	gene	4418352	4424908	.	+	.	ChCC-v11026126m.g	6556
chromosome_12	JGI_gene	gene	4425862	4429057	.	+	.	ChCC-v11026132m.g	3195
chromosome_12	JGI_gene	gene	4429663	4440876	.	-	.	ChCC-v11026137m.g	11213
chromosome_12	JGI_gene	gene	4440961	4457500	.	-	.	ChCC-v11026138m.g	16539
chromosome_12	JGI_gene	gene	4457139	4461388	.	-	.	ChCC-v11026141m.g	4249
chromosome_12	JGI_gene	gene	4461074	4465141	.	-	.	ChCC-v11026142m.g	4067
chromosome_12	JGI_gene	gene	4464941	4468746	.	+	.	ChCC-v11026145m.g	3805
chromosome_12	JGI_gene	gene	4468802	4474074	.	-	.	ChCC-v11026149m.g	5272
chromosome_12	JGI_gene	gene	4474029	4476373	.	+	.	ChCC-v11026151m.g	2344
chromosome_12	JGI_gene	gene	4476032	4483178	.	-	.	ChCC-v11026153m.g	7146
chromosome_12	JGI_gene	gene	4484087	4486554	.	+	.	ChCC-v11026155m.g	2467
chromosome_12	JGI_gene	gene	4486622	4492737	.	+	.	ChCC-v11026157m.g	6115
chromosome_12	JGI_gene	gene	4492764	4494292	.	-	.	ChCC-v11026159m.g	1528
chromosome_12	JGI_gene	gene	4494366	4497686	.	+	.	ChCC-v11026160m.g	3320
chromosome_12	JGI_gene	gene	4500987	4503335	.	-	.	ChCC-v11026162m.g	2348
chromosome_12	JGI_gene	gene	4504087	4504790	.	-	.	ChCC-v11026164m.g	703
chromosome_12	JGI_gene	gene	4507257	4508140	.	+	.	ChCC-v11026165m.g	883
chromosome_12	JGI_gene	gene	4509011	4511669	.	+	.	ChCC-v11026167m.g	2658
chromosome_12	JGI_gene	gene	4511672	4517044	.	-	.	ChCC-v11026173m.g	5372
chromosome_12	JGI_gene	gene	4517168	4519446	.	-	.	ChCC-v11026174m.g	2278
chromosome_12	JGI_gene	gene	4520623	4522153	.	-	.	ChCC-v11026176m.g	1530
chromosome_12	JGI_gene	gene	4522229	4524977	.	+	.	ChCC-v11026177m.g	2748
chromosome_12	JGI_gene	gene	4525734	4530163	.	-	.	ChCC-v11026179m.g	4429
chromosome_12	JGI_gene	gene	4530288	4538524	.	-	.	ChCC-v11026183m.g	8236
chromosome_12	JGI_gene	gene	4538585	4541658	.	+	.	ChCC-v11026185m.g	3073
chromosome_12	JGI_gene	gene	4541829	4544095	.	+	.	ChCC-v11026186m.g	2266
chromosome_12	JGI_gene	gene	4545412	4549904	.	-	.	ChCC-v11026187m.g	4492
chromosome_12	JGI_gene	gene	4549818	4555082	.	+	.	ChCC-v11026188m.g	5264
chromosome_12	JGI_gene	gene	4555261	4558033	.	+	.	ChCC-v11026191m.g	2772
chromosome_12	JGI_gene	gene	4557794	4563193	.	+	.	ChCC-v11026193m.g	5399
chromosome_12	JGI_gene	gene	4564366	4569071	.	+	.	ChCC-v11026194m.g	4705
chromosome_12	JGI_gene	gene	4569136	4572245	.	-	.	ChCC-v11026195m.g	3109
chromosome_12	JGI_gene	gene	4572205	4579216	.	-	.	ChCC-v11026196m.g	7011
chromosome_12	JGI_gene	gene	4580856	4589182	.	+	.	ChCC-v11026197m.g	8326
chromosome_12	JGI_gene	gene	4589368	4598564	.	-	.	ChCC-v11026199m.g	9196
chromosome_12	JGI_gene	gene	4598551	4604141	.	+	.	ChCC-v11026200m.g	5590
chromosome_12	JGI_gene	gene	4604214	4607232	.	+	.	ChCC-v11026201m.g	3018
chromosome_12	JGI_gene	gene	4606773	4611101	.	+	.	ChCC-v11026202m.g	4328
chromosome_12	JGI_gene	gene	4610973	4616053	.	+	.	ChCC-v11026204m.g	5080
chromosome_12	JGI_gene	gene	4615488	4624829	.	-	.	ChCC-v11026205m.g	9341
chromosome_12	JGI_gene	gene	4624724	4630759	.	-	.	ChCC-v11026206m.g	6035
chromosome_12	JGI_gene	gene	4630370	4634461	.	+	.	ChCC-v11026208m.g	4091
chromosome_12	JGI_gene	gene	4634676	4638225	.	+	.	ChCC-v11026209m.g	3549
chromosome_12	JGI_gene	gene	4638084	4643756	.	-	.	ChCC-v11026210m.g	5672
chromosome_12	JGI_gene	gene	4643848	4652859	.	+	.	ChCC-v11026211m.g	9011
chromosome_12	JGI_gene	gene	4653272	4661118	.	-	.	ChCC-v11026214m.g	7846
chromosome_12	JGI_gene	gene	4660735	4665776	.	+	.	ChCC-v11026216m.g	5041
chromosome_12	JGI_gene	gene	4666964	4674090	.	+	.	ChCC-v11026219m.g	7126
chromosome_12	JGI_gene	gene	4674613	4681051	.	+	.	ChCC-v11026222m.g	6438
chromosome_12	JGI_gene	gene	4681268	4685715	.	+	.	ChCC-v11026224m.g	4447
chromosome_12	JGI_gene	gene	4686943	4692192	.	+	.	ChCC-v11026226m.g	5249
chromosome_12	JGI_gene	gene	4692175	4693015	.	-	.	ChCC-v11026227m.g	840
chromosome_12	JGI_gene	gene	4701159	4705771	.	+	.	ChCC-v11026231m.g	4612
chromosome_12	JGI_gene	gene	4706189	4712790	.	+	.	ChCC-v11026232m.g	6601
chromosome_12	JGI_gene	gene	4712772	4717514	.	+	.	ChCC-v11026233m.g	4742
chromosome_12	JGI_gene	gene	4718768	4723147	.	+	.	ChCC-v11026234m.g	4379
chromosome_12	JGI_gene	gene	4722034	4729848	.	-	.	ChCC-v11026235m.g	7814
chromosome_12	JGI_gene	gene	4730440	4731179	.	+	.	ChCC-v11026236m.g	739
chromosome_12	JGI_gene	gene	4732335	4736404	.	+	.	ChCC-v11026240m.g	4069
chromosome_12	JGI_gene	gene	4738161	4740914	.	+	.	ChCC-v11026244m.g	2753
chromosome_12	JGI_gene	gene	4743767	4744569	.	+	.	ChCC-v11026246m.g	802
chromosome_12	JGI_gene	gene	4746314	4761164	.	-	.	ChCC-v11026248m.g	14850
chromosome_12	JGI_gene	gene	4761204	4766054	.	-	.	ChCC-v11026249m.g	4850
chromosome_12	JGI_gene	gene	4766291	4767617	.	+	.	ChCC-v11026253m.g	1326
chromosome_12	JGI_gene	gene	4768362	4772114	.	-	.	ChCC-v11026260m.g	3752
chromosome_12	JGI_gene	gene	4772010	4777657	.	+	.	ChCC-v11026261m.g	5647
chromosome_12	JGI_gene	gene	4779367	4785873	.	+	.	ChCC-v11026263m.g	6506
chromosome_12	JGI_gene	gene	4786431	4787145	.	-	.	ChCC-v11026265m.g	714
chromosome_12	JGI_gene	gene	4793260	4793861	.	+	.	ChCC-v11026266m.g	601
chromosome_12	JGI_gene	gene	4827169	4828188	.	+	.	ChCC-v11026268m.g	1019
chromosome_12	JGI_gene	gene	4828540	4837919	.	+	.	ChCC-v11026269m.g	9379
chromosome_12	JGI_gene	gene	4837044	4839897	.	-	.	ChCC-v11026270m.g	2853
chromosome_12	JGI_gene	gene	4839952	4842637	.	+	.	ChCC-v11026272m.g	2685
chromosome_12	JGI_gene	gene	4842785	4855823	.	+	.	ChCC-v11026273m.g	13038
chromosome_12	JGI_gene	gene	4855565	4859580	.	-	.	ChCC-v11026275m.g	4015
chromosome_12	JGI_gene	gene	4860046	4862493	.	+	.	ChCC-v11026276m.g	2447
chromosome_12	JGI_gene	gene	4862808	4867988	.	+	.	ChCC-v11026277m.g	5180
chromosome_12	JGI_gene	gene	4869137	4870808	.	+	.	ChCC-v11026279m.g	1671
chromosome_12	JGI_gene	gene	4872282	4873953	.	+	.	ChCC-v11026280m.g	1671
chromosome_12	JGI_gene	gene	4875381	4877166	.	+	.	ChCC-v11026282m.g	1785
chromosome_12	JGI_gene	gene	4877429	4882143	.	+	.	ChCC-v11026283m.g	4714
chromosome_12	JGI_gene	gene	4881217	4883113	.	+	.	ChCC-v11026286m.g	1896
chromosome_12	JGI_gene	gene	4882846	4885848	.	-	.	ChCC-v11026287m.g	3002
chromosome_12	JGI_gene	gene	4900896	4907672	.	-	.	ChCC-v11026291m.g	6776
chromosome_12	JGI_gene	gene	4907926	4917065	.	+	.	ChCC-v11026293m.g	9139
chromosome_12	JGI_gene	gene	4916955	4926042	.	-	.	ChCC-v11026294m.g	9087
chromosome_12	JGI_gene	gene	4926794	4928895	.	+	.	ChCC-v11026295m.g	2101
chromosome_12	JGI_gene	gene	4929355	4931896	.	-	.	ChCC-v11026297m.g	2541
chromosome_12	JGI_gene	gene	4931898	4935564	.	+	.	ChCC-v11026299m.g	3666
chromosome_12	JGI_gene	gene	4934312	4938304	.	-	.	ChCC-v11026300m.g	3992
chromosome_12	JGI_gene	gene	4938112	4941725	.	+	.	ChCC-v11026301m.g	3613
chromosome_12	JGI_gene	gene	4940407	4944676	.	-	.	ChCC-v11026306m.g	4269
chromosome_12	JGI_gene	gene	4945108	4950677	.	-	.	ChCC-v11026307m.g	5569
chromosome_12	JGI_gene	gene	4950360	4953533	.	+	.	ChCC-v11026309m.g	3173
chromosome_12	JGI_gene	gene	4953198	4957785	.	-	.	ChCC-v11026310m.g	4587
chromosome_12	JGI_gene	gene	4957471	4962033	.	+	.	ChCC-v11026311m.g	4562
chromosome_12	JGI_gene	gene	4962493	4964886	.	+	.	ChCC-v11026312m.g	2393
chromosome_12	JGI_gene	gene	4965950	4967965	.	+	.	ChCC-v11026314m.g	2015
chromosome_12	JGI_gene	gene	4968083	4969260	.	+	.	ChCC-v11026315m.g	1177
chromosome_12	JGI_gene	gene	4970388	4978279	.	+	.	ChCC-v11026316m.g	7891
chromosome_12	JGI_gene	gene	4978230	4979894	.	-	.	ChCC-v11026320m.g	1664
chromosome_12	JGI_gene	gene	4979830	4983285	.	+	.	ChCC-v11026323m.g	3455
chromosome_12	JGI_gene	gene	4983124	4984504	.	+	.	ChCC-v11026324m.g	1380
chromosome_12	JGI_gene	gene	4983126	4986704	.	+	.	ChCC-v11026325m.g	3578
chromosome_12	JGI_gene	gene	4986538	4995485	.	-	.	ChCC-v11026326m.g	8947
chromosome_12	JGI_gene	gene	4995545	5006687	.	+	.	ChCC-v11026328m.g	11142
chromosome_12	JGI_gene	gene	5007243	5010763	.	-	.	ChCC-v11026333m.g	3520
chromosome_12	JGI_gene	gene	5010832	5015371	.	+	.	ChCC-v11026334m.g	4539
chromosome_12	JGI_gene	gene	5015220	5015945	.	+	.	ChCC-v11026336m.g	725
chromosome_12	JGI_gene	gene	5016328	5025566	.	-	.	ChCC-v11026341m.g	9238
chromosome_12	JGI_gene	gene	5027029	5031020	.	+	.	ChCC-v11026342m.g	3991
chromosome_12	JGI_gene	gene	5031241	5040109	.	+	.	ChCC-v11026347m.g	8868
chromosome_12	JGI_gene	gene	5039487	5050579	.	-	.	ChCC-v11026355m.g	11092
chromosome_12	JGI_gene	gene	5050776	5059678	.	-	.	ChCC-v11026357m.g	8902
chromosome_12	JGI_gene	gene	5059636	5062878	.	-	.	ChCC-v11026360m.g	3242
chromosome_12	JGI_gene	gene	5063835	5078947	.	+	.	ChCC-v11026361m.g	15112
chromosome_12	JGI_gene	gene	5078759	5082520	.	-	.	ChCC-v11026368m.g	3761
chromosome_12	JGI_gene	gene	5082183	5085891	.	+	.	ChCC-v11026369m.g	3708
chromosome_12	JGI_gene	gene	5085728	5088634	.	-	.	ChCC-v11026370m.g	2906
chromosome_12	JGI_gene	gene	5091570	5093408	.	+	.	ChCC-v11026372m.g	1838
chromosome_12	JGI_gene	gene	5093489	5094173	.	-	.	ChCC-v11026373m.g	684
chromosome_12	JGI_gene	gene	5104436	5108409	.	+	.	ChCC-v11026374m.g	3973
chromosome_12	JGI_gene	gene	5109124	5109568	.	-	.	ChCC-v11026377m.g	444
chromosome_12	JGI_gene	gene	5109919	5111899	.	-	.	ChCC-v11026379m.g	1980
chromosome_12	JGI_gene	gene	5112811	5113952	.	+	.	ChCC-v11026382m.g	1141
chromosome_12	JGI_gene	gene	5114023	5116804	.	+	.	ChCC-v11026383m.g	2781
chromosome_12	JGI_gene	gene	5116582	5119103	.	-	.	ChCC-v11026385m.g	2521
chromosome_12	JGI_gene	gene	5119904	5120357	.	-	.	ChCC-v11026386m.g	453
chromosome_12	JGI_gene	gene	5120792	5124296	.	-	.	ChCC-v11026387m.g	3504
chromosome_12	JGI_gene	gene	5123268	5127041	.	+	.	ChCC-v11026388m.g	3773
chromosome_12	JGI_gene	gene	5127762	5128192	.	-	.	ChCC-v11026393m.g	430
chromosome_12	JGI_gene	gene	5128379	5131153	.	-	.	ChCC-v11026395m.g	2774
chromosome_12	JGI_gene	gene	5132645	5134833	.	+	.	ChCC-v11026396m.g	2188
chromosome_12	JGI_gene	gene	5134849	5137794	.	-	.	ChCC-v11026397m.g	2945
chromosome_12	JGI_gene	gene	5138620	5139049	.	-	.	ChCC-v11026398m.g	429
chromosome_12	JGI_gene	gene	5139394	5142983	.	-	.	ChCC-v11026406m.g	3589
chromosome_12	JGI_gene	gene	5142013	5145477	.	+	.	ChCC-v11026407m.g	3464
chromosome_12	JGI_gene	gene	5145257	5150106	.	-	.	ChCC-v11026408m.g	4849
chromosome_12	JGI_gene	gene	5150662	5151061	.	-	.	ChCC-v11026412m.g	399
chromosome_12	JGI_gene	gene	5151377	5156247	.	-	.	ChCC-v11026413m.g	4870
chromosome_12	JGI_gene	gene	5156506	5157334	.	+	.	ChCC-v11026414m.g	828
chromosome_12	JGI_gene	gene	5157293	5162732	.	-	.	ChCC-v11026416m.g	5439
chromosome_12	JGI_gene	gene	5162628	5167375	.	+	.	ChCC-v11026419m.g	4747
chromosome_12	JGI_gene	gene	5174633	5180690	.	+	.	ChCC-v11026422m.g	6057
chromosome_12	JGI_gene	gene	5180835	5185838	.	+	.	ChCC-v11026423m.g	5003
chromosome_12	JGI_gene	gene	5186123	5191027	.	+	.	ChCC-v11026424m.g	4904
chromosome_12	JGI_gene	gene	5191348	5209389	.	+	.	ChCC-v11026428m.g	18041
chromosome_12	JGI_gene	gene	5209449	5212432	.	-	.	ChCC-v11026432m.g	2983
chromosome_12	JGI_gene	gene	5213951	5216224	.	-	.	ChCC-v11026436m.g	2273
chromosome_12	JGI_gene	gene	5216054	5218870	.	-	.	ChCC-v11026438m.g	2816
chromosome_12	JGI_gene	gene	5219326	5223084	.	-	.	ChCC-v11026439m.g	3758
chromosome_12	JGI_gene	gene	5223158	5225200	.	+	.	ChCC-v11026440m.g	2042
chromosome_12	JGI_gene	gene	5224667	5228970	.	+	.	ChCC-v11026441m.g	4303
chromosome_12	JGI_gene	gene	5228792	5231618	.	-	.	ChCC-v11026442m.g	2826
chromosome_12	JGI_gene	gene	5231690	5235891	.	+	.	ChCC-v11026443m.g	4201
chromosome_12	JGI_gene	gene	5236777	5237595	.	-	.	ChCC-v11026447m.g	818
chromosome_12	JGI_gene	gene	5237863	5241525	.	+	.	ChCC-v11026448m.g	3662
chromosome_12	JGI_gene	gene	5241362	5243765	.	-	.	ChCC-v11026450m.g	2403
chromosome_12	JGI_gene	gene	5243844	5256585	.	+	.	ChCC-v11026451m.g	12741
chromosome_12	JGI_gene	gene	5257638	5258222	.	-	.	ChCC-v11026458m.g	584
chromosome_12	JGI_gene	gene	5259896	5261627	.	-	.	ChCC-v11026459m.g	1731
chromosome_12	JGI_gene	gene	5260677	5265315	.	+	.	ChCC-v11026465m.g	4638
chromosome_12	JGI_gene	gene	5265582	5266233	.	-	.	ChCC-v11026468m.g	651
chromosome_12	JGI_gene	gene	5266151	5269921	.	+	.	ChCC-v11026469m.g	3770
chromosome_12	JGI_gene	gene	5270584	5274573	.	-	.	ChCC-v11026471m.g	3989
chromosome_12	JGI_gene	gene	5275501	5278767	.	-	.	ChCC-v11026475m.g	3266
chromosome_12	JGI_gene	gene	5278741	5282643	.	+	.	ChCC-v11026477m.g	3902
chromosome_12	JGI_gene	gene	5282885	5289004	.	+	.	ChCC-v11026478m.g	6119
chromosome_12	JGI_gene	gene	5288427	5290327	.	-	.	ChCC-v11026482m.g	1900
chromosome_12	JGI_gene	gene	5292333	5300586	.	+	.	ChCC-v11026483m.g	8253
chromosome_12	JGI_gene	gene	5298828	5309597	.	-	.	ChCC-v11026488m.g	10769
chromosome_12	JGI_gene	gene	5309777	5313228	.	-	.	ChCC-v11026491m.g	3451
chromosome_12	JGI_gene	gene	5313174	5316819	.	+	.	ChCC-v11026494m.g	3645
chromosome_12	JGI_gene	gene	5316922	5321477	.	+	.	ChCC-v11026500m.g	4555
chromosome_12	JGI_gene	gene	5321510	5324987	.	-	.	ChCC-v11026504m.g	3477
chromosome_12	JGI_gene	gene	5325519	5328638	.	-	.	ChCC-v11026506m.g	3119
chromosome_12	JGI_gene	gene	5328639	5331231	.	+	.	ChCC-v11026507m.g	2592
chromosome_12	JGI_gene	gene	5332998	5335956	.	-	.	ChCC-v11026510m.g	2958
chromosome_12	JGI_gene	gene	5335937	5336958	.	+	.	ChCC-v11026511m.g	1021
chromosome_12	JGI_gene	gene	5339607	5342604	.	+	.	ChCC-v11026514m.g	2997
chromosome_12	JGI_gene	gene	5343402	5345566	.	+	.	ChCC-v11026516m.g	2164
chromosome_12	JGI_gene	gene	5345690	5348179	.	-	.	ChCC-v11026519m.g	2489
chromosome_12	JGI_gene	gene	5348331	5350339	.	-	.	ChCC-v11026523m.g	2008
chromosome_12	JGI_gene	gene	5350381	5352086	.	+	.	ChCC-v11026525m.g	1705
chromosome_12	JGI_gene	gene	5352087	5352798	.	-	.	ChCC-v11026526m.g	711
chromosome_12	JGI_gene	gene	5354213	5359320	.	-	.	ChCC-v11026527m.g	5107
chromosome_12	JGI_gene	gene	5359359	5361262	.	+	.	ChCC-v11026528m.g	1903
chromosome_12	JGI_gene	gene	5363034	5369124	.	+	.	ChCC-v11026531m.g	6090
chromosome_12	JGI_gene	gene	5385823	5387963	.	+	.	ChCC-v11026533m.g	2140
chromosome_12	JGI_gene	gene	5388335	5392471	.	+	.	ChCC-v11026534m.g	4136
chromosome_12	JGI_gene	gene	5392894	5393996	.	-	.	ChCC-v11026535m.g	1102
chromosome_12	JGI_gene	gene	5394079	5400963	.	-	.	ChCC-v11026539m.g	6884
chromosome_12	JGI_gene	gene	5400549	5408103	.	-	.	ChCC-v11026542m.g	7554
chromosome_12	JGI_gene	gene	5408028	5411883	.	+	.	ChCC-v11026543m.g	3855
chromosome_12	JGI_gene	gene	5412358	5413831	.	-	.	ChCC-v11026547m.g	1473
chromosome_12	JGI_gene	gene	5414285	5420062	.	-	.	ChCC-v11026548m.g	5777
chromosome_12	JGI_gene	gene	5419944	5427133	.	+	.	ChCC-v11026552m.g	7189
chromosome_12	JGI_gene	gene	5427392	5433104	.	+	.	ChCC-v11026556m.g	5712
chromosome_12	JGI_gene	gene	5432179	5443044	.	-	.	ChCC-v11026560m.g	10865
chromosome_12	JGI_gene	gene	5443103	5446296	.	+	.	ChCC-v11026562m.g	3193
chromosome_12	JGI_gene	gene	5446271	5452114	.	+	.	ChCC-v11026565m.g	5843
chromosome_12	JGI_gene	gene	5450500	5455421	.	+	.	ChCC-v11026566m.g	4921
chromosome_12	JGI_gene	gene	5456714	5460839	.	-	.	ChCC-v11026568m.g	4125
chromosome_12	JGI_gene	gene	5460782	5472155	.	+	.	ChCC-v11026569m.g	11373
chromosome_12	JGI_gene	gene	5478237	5484100	.	+	.	ChCC-v11026571m.g	5863
chromosome_12	JGI_gene	gene	5484855	5491104	.	-	.	ChCC-v11026572m.g	6249
chromosome_12	JGI_gene	gene	5490860	5502225	.	+	.	ChCC-v11026576m.g	11365
chromosome_12	JGI_gene	gene	5499352	5502298	.	-	.	ChCC-v11026581m.g	2946
chromosome_12	JGI_gene	gene	5505396	5511574	.	+	.	ChCC-v11026583m.g	6178
chromosome_12	JGI_gene	gene	5511333	5514420	.	-	.	ChCC-v11026588m.g	3087
chromosome_12	JGI_gene	gene	5514519	5518952	.	+	.	ChCC-v11026589m.g	4433
chromosome_12	JGI_gene	gene	5520641	5524225	.	+	.	ChCC-v11026592m.g	3584
chromosome_12	JGI_gene	gene	5524601	5528433	.	+	.	ChCC-v11026594m.g	3832
chromosome_12	JGI_gene	gene	5530312	5535138	.	+	.	ChCC-v11026599m.g	4826
chromosome_12	JGI_gene	gene	5534705	5538651	.	-	.	ChCC-v11026602m.g	3946
chromosome_12	JGI_gene	gene	5538764	5540927	.	+	.	ChCC-v11026607m.g	2163
chromosome_12	JGI_gene	gene	5541430	5543690	.	-	.	ChCC-v11026613m.g	2260
chromosome_12	JGI_gene	gene	5543540	5548305	.	+	.	ChCC-v11026617m.g	4765
chromosome_12	JGI_gene	gene	5547512	5549931	.	-	.	ChCC-v11026618m.g	2419
chromosome_12	JGI_gene	gene	5550030	5558480	.	+	.	ChCC-v11026621m.g	8450
