seq_id	source	type	start	end	score	strand	phase	attributes	genename
chromosome_12	JGI_gene	mRNA	2943898	2944909	.	-	.	ID=PAC4GC:75150936	ChCC-v11025488m.g
chromosome_12	JGI_gene	mRNA	2945089	2948532	.	+	.	ID=PAC4GC:75148729	ChCC-v11025489m.g
chromosome_12	JGI_gene	mRNA	2948014	2954303	.	-	.	ID=PAC4GC:75149344	ChCC-v11025490m.g
chromosome_12	JGI_gene	mRNA	2954304	2963759	.	-	.	ID=PAC4GC:75148051	ChCC-v11025492m.g
chromosome_12	JGI_gene	mRNA	2963955	2973744	.	-	.	ID=PAC4GC:75148128	ChCC-v11025496m.g
chromosome_12	JGI_gene	mRNA	2963955	2973744	.	-	.	ID=PAC4GC:75148127	ChCC-v11025496m.g
chromosome_12	JGI_gene	mRNA	2963955	2973678	.	-	.	ID=PAC4GC:75148124	ChCC-v11025496m.g
chromosome_12	JGI_gene	mRNA	2963955	2974111	.	-	.	ID=PAC4GC:75148126	ChCC-v11025496m.g
chromosome_12	JGI_gene	mRNA	2963955	2973744	.	-	.	ID=PAC4GC:75148125	ChCC-v11025496m.g
chromosome_12	JGI_gene	mRNA	2973509	2983098	.	-	.	ID=PAC4GC:75147904	ChCC-v11025501m.g
chromosome_12	JGI_gene	mRNA	2980928	2986459	.	-	.	ID=PAC4GC:75151026	ChCC-v11025502m.g
chromosome_12	JGI_gene	mRNA	2986464	2989224	.	+	.	ID=PAC4GC:75147891	ChCC-v11025503m.g
chromosome_12	JGI_gene	mRNA	2988972	2992846	.	-	.	ID=PAC4GC:75149480	ChCC-v11025504m.g
chromosome_12	JGI_gene	mRNA	2992754	2998771	.	-	.	ID=PAC4GC:75149981	ChCC-v11025507m.g
chromosome_12	JGI_gene	mRNA	2992739	2996801	.	-	.	ID=PAC4GC:75149983	ChCC-v11025507m.g
chromosome_12	JGI_gene	mRNA	2999032	3009163	.	-	.	ID=PAC4GC:75149520	ChCC-v11025510m.g
chromosome_12	JGI_gene	mRNA	3009208	3015025	.	-	.	ID=PAC4GC:75150763	ChCC-v11025513m.g
chromosome_12	JGI_gene	mRNA	3009157	3013975	.	-	.	ID=PAC4GC:75150764	ChCC-v11025513m.g
chromosome_12	JGI_gene	mRNA	3017442	3018561	.	-	.	ID=PAC4GC:75147793	ChCC-v11025515m.g
chromosome_12	JGI_gene	mRNA	3018767	3023993	.	+	.	ID=PAC4GC:75149557	ChCC-v11025516m.g
chromosome_12	JGI_gene	mRNA	3024787	3028217	.	-	.	ID=PAC4GC:75150608	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150607	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150603	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150604	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150605	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150606	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150601	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150602	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028217	.	-	.	ID=PAC4GC:75150598	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028217	.	-	.	ID=PAC4GC:75150599	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3025422	3028218	.	-	.	ID=PAC4GC:75150600	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028217	.	-	.	ID=PAC4GC:75150597	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028216	.	-	.	ID=PAC4GC:75150593	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028216	.	-	.	ID=PAC4GC:75150594	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028216	.	-	.	ID=PAC4GC:75150595	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3024787	3028216	.	-	.	ID=PAC4GC:75150596	ChCC-v11025520m.g
chromosome_12	JGI_gene	mRNA	3029279	3030650	.	+	.	ID=PAC4GC:75150923	ChCC-v11025534m.g
chromosome_12	JGI_gene	mRNA	3031006	3034276	.	+	.	ID=PAC4GC:75151031	ChCC-v11025535m.g
chromosome_12	JGI_gene	mRNA	3034140	3037617	.	+	.	ID=PAC4GC:75147902	ChCC-v11025536m.g
chromosome_12	JGI_gene	mRNA	3037591	3042753	.	-	.	ID=PAC4GC:75151189	ChCC-v11025537m.g
chromosome_12	JGI_gene	mRNA	3042956	3043300	.	+	.	ID=PAC4GC:75150048	ChCC-v11025541m.g
chromosome_12	JGI_gene	mRNA	3043516	3045682	.	-	.	ID=PAC4GC:75149890	ChCC-v11025542m.g
chromosome_12	JGI_gene	mRNA	3045165	3048937	.	+	.	ID=PAC4GC:75150727	ChCC-v11025543m.g
chromosome_12	JGI_gene	mRNA	3055980	3064031	.	+	.	ID=PAC4GC:75150110	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3049894	3064029	.	+	.	ID=PAC4GC:75150108	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3049894	3064029	.	+	.	ID=PAC4GC:75150109	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3049894	3064029	.	+	.	ID=PAC4GC:75150107	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3049894	3064029	.	+	.	ID=PAC4GC:75150106	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3049894	3064031	.	+	.	ID=PAC4GC:75150105	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3049894	3064029	.	+	.	ID=PAC4GC:75150104	ChCC-v11025549m.g
chromosome_12	JGI_gene	mRNA	3064566	3067199	.	-	.	ID=PAC4GC:75149637	ChCC-v11025552m.g
chromosome_12	JGI_gene	mRNA	3068317	3071098	.	+	.	ID=PAC4GC:75151187	ChCC-v11025553m.g
chromosome_12	JGI_gene	mRNA	3071974	3074867	.	+	.	ID=PAC4GC:75148021	ChCC-v11025555m.g
chromosome_12	JGI_gene	mRNA	3071972	3074853	.	+	.	ID=PAC4GC:75148022	ChCC-v11025555m.g
chromosome_12	JGI_gene	mRNA	3075597	3076421	.	+	.	ID=PAC4GC:75148316	ChCC-v11025556m.g
chromosome_12	JGI_gene	mRNA	3077868	3084511	.	+	.	ID=PAC4GC:75148674	ChCC-v11025559m.g
chromosome_12	JGI_gene	mRNA	3084481	3089342	.	-	.	ID=PAC4GC:75149975	ChCC-v11025560m.g
chromosome_12	JGI_gene	mRNA	3089325	3096320	.	-	.	ID=PAC4GC:75149700	ChCC-v11025561m.g
chromosome_12	JGI_gene	mRNA	3096592	3097894	.	-	.	ID=PAC4GC:75149140	ChCC-v11025563m.g
chromosome_12	JGI_gene	mRNA	3097904	3100553	.	-	.	ID=PAC4GC:75150848	ChCC-v11025565m.g
chromosome_12	JGI_gene	mRNA	3100455	3105113	.	-	.	ID=PAC4GC:75150392	ChCC-v11025566m.g
chromosome_12	JGI_gene	mRNA	3105692	3114152	.	+	.	ID=PAC4GC:75151292	ChCC-v11025567m.g
chromosome_12	JGI_gene	mRNA	3114270	3122895	.	-	.	ID=PAC4GC:75150789	ChCC-v11025568m.g
chromosome_12	JGI_gene	mRNA	3124234	3125689	.	-	.	ID=PAC4GC:75150330	ChCC-v11025570m.g
chromosome_12	JGI_gene	mRNA	3127530	3133257	.	-	.	ID=PAC4GC:75148277	ChCC-v11025572m.g
chromosome_12	JGI_gene	mRNA	3133895	3138032	.	-	.	ID=PAC4GC:75150643	ChCC-v11025573m.g
chromosome_12	JGI_gene	mRNA	3138067	3145300	.	+	.	ID=PAC4GC:75149971	ChCC-v11025574m.g
chromosome_12	JGI_gene	mRNA	3145254	3145945	.	+	.	ID=PAC4GC:75150077	ChCC-v11025575m.g
chromosome_12	JGI_gene	mRNA	3146183	3151759	.	+	.	ID=PAC4GC:75148435	ChCC-v11025576m.g
chromosome_12	JGI_gene	mRNA	3152215	3155786	.	-	.	ID=PAC4GC:75151326	ChCC-v11025578m.g
chromosome_12	JGI_gene	mRNA	3155886	3164159	.	+	.	ID=PAC4GC:75150738	ChCC-v11025580m.g
chromosome_12	JGI_gene	mRNA	3164611	3171336	.	+	.	ID=PAC4GC:75150143	ChCC-v11025582m.g
chromosome_12	JGI_gene	mRNA	3171735	3176809	.	-	.	ID=PAC4GC:75149842	ChCC-v11025584m.g
chromosome_12	JGI_gene	mRNA	3181077	3185029	.	-	.	ID=PAC4GC:75148758	ChCC-v11025585m.g
chromosome_12	JGI_gene	mRNA	3185660	3189390	.	+	.	ID=PAC4GC:75148029	ChCC-v11025586m.g
chromosome_12	JGI_gene	mRNA	3191230	3197986	.	+	.	ID=PAC4GC:75147815	ChCC-v11025588m.g
chromosome_12	JGI_gene	mRNA	3197731	3201386	.	-	.	ID=PAC4GC:75149714	ChCC-v11025589m.g
chromosome_12	JGI_gene	mRNA	3201289	3203166	.	+	.	ID=PAC4GC:75150410	ChCC-v11025590m.g
chromosome_12	JGI_gene	mRNA	3204668	3209278	.	+	.	ID=PAC4GC:75149680	ChCC-v11025591m.g
chromosome_12	JGI_gene	mRNA	3209096	3213357	.	-	.	ID=PAC4GC:75148877	ChCC-v11025592m.g
chromosome_12	JGI_gene	mRNA	3209096	3211888	.	-	.	ID=PAC4GC:75148878	ChCC-v11025592m.g
chromosome_12	JGI_gene	mRNA	3213507	3215725	.	+	.	ID=PAC4GC:75151366	ChCC-v11025594m.g
chromosome_12	JGI_gene	mRNA	3215866	3216374	.	+	.	ID=PAC4GC:75150847	ChCC-v11025595m.g
chromosome_12	JGI_gene	mRNA	3217865	3222858	.	-	.	ID=PAC4GC:75149907	ChCC-v11025596m.g
chromosome_12	JGI_gene	mRNA	3222793	3224046	.	+	.	ID=PAC4GC:75148402	ChCC-v11025598m.g
chromosome_12	JGI_gene	mRNA	3224076	3229229	.	-	.	ID=PAC4GC:75149784	ChCC-v11025599m.g
chromosome_12	JGI_gene	mRNA	3229614	3233933	.	-	.	ID=PAC4GC:75147838	ChCC-v11025600m.g
chromosome_12	JGI_gene	mRNA	3235426	3236815	.	+	.	ID=PAC4GC:75149923	ChCC-v11025602m.g
chromosome_12	JGI_gene	mRNA	3234464	3236216	.	+	.	ID=PAC4GC:75149922	ChCC-v11025602m.g
chromosome_12	JGI_gene	mRNA	3236529	3240318	.	-	.	ID=PAC4GC:75150262	ChCC-v11025604m.g
chromosome_12	JGI_gene	mRNA	3242539	3243488	.	+	.	ID=PAC4GC:75148403	ChCC-v11025609m.g
chromosome_12	JGI_gene	mRNA	3244931	3250388	.	-	.	ID=PAC4GC:75149945	ChCC-v11025613m.g
chromosome_12	JGI_gene	mRNA	3249780	3254264	.	+	.	ID=PAC4GC:75150985	ChCC-v11025614m.g
chromosome_12	JGI_gene	mRNA	3253949	3257560	.	+	.	ID=PAC4GC:75149777	ChCC-v11025615m.g
chromosome_12	JGI_gene	mRNA	3258035	3259942	.	+	.	ID=PAC4GC:75150810	ChCC-v11025616m.g
chromosome_12	JGI_gene	mRNA	3260426	3264100	.	+	.	ID=PAC4GC:75147830	ChCC-v11025619m.g
chromosome_12	JGI_gene	mRNA	3267744	3273937	.	-	.	ID=PAC4GC:75150175	ChCC-v11025623m.g
chromosome_12	JGI_gene	mRNA	3267749	3274106	.	-	.	ID=PAC4GC:75150176	ChCC-v11025623m.g
chromosome_12	JGI_gene	mRNA	3273728	3279961	.	+	.	ID=PAC4GC:75148828	ChCC-v11025626m.g
chromosome_12	JGI_gene	mRNA	3279870	3282331	.	-	.	ID=PAC4GC:75148396	ChCC-v11025633m.g
chromosome_12	JGI_gene	mRNA	3282562	3285543	.	-	.	ID=PAC4GC:75151025	ChCC-v11025634m.g
chromosome_12	JGI_gene	mRNA	3285861	3290225	.	-	.	ID=PAC4GC:75149487	ChCC-v11025637m.g
chromosome_12	JGI_gene	mRNA	3292987	3298007	.	+	.	ID=PAC4GC:75150179	ChCC-v11025640m.g
chromosome_12	JGI_gene	mRNA	3299548	3300712	.	-	.	ID=PAC4GC:75149367	ChCC-v11025643m.g
chromosome_12	JGI_gene	mRNA	3301043	3303952	.	+	.	ID=PAC4GC:75147800	ChCC-v11025645m.g
chromosome_12	JGI_gene	mRNA	3301034	3303879	.	+	.	ID=PAC4GC:75147801	ChCC-v11025645m.g
chromosome_12	JGI_gene	mRNA	3304242	3307927	.	+	.	ID=PAC4GC:75149598	ChCC-v11025647m.g
chromosome_12	JGI_gene	mRNA	3307923	3311871	.	+	.	ID=PAC4GC:75150439	ChCC-v11025649m.g
chromosome_12	JGI_gene	mRNA	3312500	3318735	.	+	.	ID=PAC4GC:75149064	ChCC-v11025650m.g
chromosome_12	JGI_gene	mRNA	3318458	3324769	.	-	.	ID=PAC4GC:75148321	ChCC-v11025656m.g
chromosome_12	JGI_gene	mRNA	3324839	3326282	.	+	.	ID=PAC4GC:75149947	ChCC-v11025658m.g
chromosome_12	JGI_gene	mRNA	3328761	3332340	.	+	.	ID=PAC4GC:75150122	ChCC-v11025663m.g
chromosome_12	JGI_gene	mRNA	3330106	3332340	.	+	.	ID=PAC4GC:75150123	ChCC-v11025663m.g
chromosome_12	JGI_gene	mRNA	3332364	3333806	.	+	.	ID=PAC4GC:75151093	ChCC-v11025665m.g
chromosome_12	JGI_gene	mRNA	3335081	3339163	.	+	.	ID=PAC4GC:75148567	ChCC-v11025666m.g
chromosome_12	JGI_gene	mRNA	3338414	3342155	.	-	.	ID=PAC4GC:75148142	ChCC-v11025667m.g
chromosome_12	JGI_gene	mRNA	3341516	3346148	.	+	.	ID=PAC4GC:75148659	ChCC-v11025670m.g
chromosome_12	JGI_gene	mRNA	3341509	3346100	.	+	.	ID=PAC4GC:75148660	ChCC-v11025670m.g
chromosome_12	JGI_gene	mRNA	3345836	3349063	.	-	.	ID=PAC4GC:75148144	ChCC-v11025672m.g
chromosome_12	JGI_gene	mRNA	3348917	3359986	.	+	.	ID=PAC4GC:75149862	ChCC-v11025676m.g
chromosome_12	JGI_gene	mRNA	3348917	3355224	.	+	.	ID=PAC4GC:75149863	ChCC-v11025676m.g
chromosome_12	JGI_gene	mRNA	3354667	3360264	.	-	.	ID=PAC4GC:75150298	ChCC-v11025679m.g
chromosome_12	JGI_gene	mRNA	3362522	3365036	.	-	.	ID=PAC4GC:75147920	ChCC-v11025682m.g
chromosome_12	JGI_gene	mRNA	3365064	3366941	.	+	.	ID=PAC4GC:75149722	ChCC-v11025683m.g
chromosome_12	JGI_gene	mRNA	3367396	3368869	.	+	.	ID=PAC4GC:75151020	ChCC-v11025685m.g
chromosome_12	JGI_gene	mRNA	3369682	3378528	.	-	.	ID=PAC4GC:75149468	ChCC-v11025687m.g
chromosome_12	JGI_gene	mRNA	3378396	3381514	.	+	.	ID=PAC4GC:75148851	ChCC-v11025689m.g
chromosome_12	JGI_gene	mRNA	3378399	3381656	.	+	.	ID=PAC4GC:75148852	ChCC-v11025689m.g
chromosome_12	JGI_gene	mRNA	3381481	3387702	.	-	.	ID=PAC4GC:75148892	ChCC-v11025691m.g
chromosome_12	JGI_gene	mRNA	3388116	3391501	.	+	.	ID=PAC4GC:75150780	ChCC-v11025693m.g
chromosome_12	JGI_gene	mRNA	3392172	3394970	.	+	.	ID=PAC4GC:75150511	ChCC-v11025694m.g
chromosome_12	JGI_gene	mRNA	3394362	3404160	.	-	.	ID=PAC4GC:75147943	ChCC-v11025697m.g
chromosome_12	JGI_gene	mRNA	3403904	3406205	.	-	.	ID=PAC4GC:75149185	ChCC-v11025699m.g
chromosome_12	JGI_gene	mRNA	3406008	3416403	.	+	.	ID=PAC4GC:75150335	ChCC-v11025700m.g
chromosome_12	JGI_gene	mRNA	3416222	3419707	.	+	.	ID=PAC4GC:75148358	ChCC-v11025702m.g
chromosome_12	JGI_gene	mRNA	3419934	3425472	.	+	.	ID=PAC4GC:75148604	ChCC-v11025704m.g
chromosome_12	JGI_gene	mRNA	3427245	3429688	.	+	.	ID=PAC4GC:75147892	ChCC-v11025706m.g
chromosome_12	JGI_gene	mRNA	3429611	3433182	.	+	.	ID=PAC4GC:75148942	ChCC-v11025707m.g
chromosome_12	JGI_gene	mRNA	3431312	3436556	.	+	.	ID=PAC4GC:75148759	ChCC-v11025708m.g
chromosome_12	JGI_gene	mRNA	3436936	3440270	.	+	.	ID=PAC4GC:75151294	ChCC-v11025709m.g
chromosome_12	JGI_gene	mRNA	3440233	3444602	.	+	.	ID=PAC4GC:75148679	ChCC-v11025710m.g
chromosome_12	JGI_gene	mRNA	3444042	3449067	.	-	.	ID=PAC4GC:75150426	ChCC-v11025711m.g
chromosome_12	JGI_gene	mRNA	3449466	3453812	.	+	.	ID=PAC4GC:75148742	ChCC-v11025712m.g
chromosome_12	JGI_gene	mRNA	3464372	3465896	.	+	.	ID=PAC4GC:75148919	ChCC-v11025713m.g
chromosome_12	JGI_gene	mRNA	3465008	3465896	.	+	.	ID=PAC4GC:75148920	ChCC-v11025713m.g
chromosome_12	JGI_gene	mRNA	3453969	3465894	.	+	.	ID=PAC4GC:75148918	ChCC-v11025713m.g
chromosome_12	JGI_gene	mRNA	3466603	3470224	.	+	.	ID=PAC4GC:75150083	ChCC-v11025716m.g
chromosome_12	JGI_gene	mRNA	3470227	3474951	.	-	.	ID=PAC4GC:75149497	ChCC-v11025720m.g
chromosome_12	JGI_gene	mRNA	3470119	3473290	.	-	.	ID=PAC4GC:75149496	ChCC-v11025720m.g
chromosome_12	JGI_gene	mRNA	3470345	3474951	.	-	.	ID=PAC4GC:75149495	ChCC-v11025720m.g
chromosome_12	JGI_gene	mRNA	3474745	3479574	.	+	.	ID=PAC4GC:75148952	ChCC-v11025721m.g
chromosome_12	JGI_gene	mRNA	3479257	3480594	.	-	.	ID=PAC4GC:75150938	ChCC-v11025723m.g
chromosome_12	JGI_gene	mRNA	3480543	3483033	.	-	.	ID=PAC4GC:75148934	ChCC-v11025724m.g
chromosome_12	JGI_gene	mRNA	3482976	3485687	.	-	.	ID=PAC4GC:75149977	ChCC-v11025726m.g
chromosome_12	JGI_gene	mRNA	3485624	3492021	.	-	.	ID=PAC4GC:75149033	ChCC-v11025728m.g
chromosome_12	JGI_gene	mRNA	3492128	3504487	.	+	.	ID=PAC4GC:75149830	ChCC-v11025730m.g
chromosome_12	JGI_gene	mRNA	3492128	3504487	.	+	.	ID=PAC4GC:75149829	ChCC-v11025730m.g
chromosome_12	JGI_gene	mRNA	3504909	3510241	.	+	.	ID=PAC4GC:75151355	ChCC-v11025735m.g
chromosome_12	JGI_gene	mRNA	3504915	3510245	.	+	.	ID=PAC4GC:75151354	ChCC-v11025735m.g
chromosome_12	JGI_gene	mRNA	3510220	3514195	.	+	.	ID=PAC4GC:75148066	ChCC-v11025737m.g
chromosome_12	JGI_gene	mRNA	3514124	3516503	.	-	.	ID=PAC4GC:75151160	ChCC-v11025739m.g
chromosome_12	JGI_gene	mRNA	3516478	3519178	.	+	.	ID=PAC4GC:75151186	ChCC-v11025740m.g
chromosome_12	JGI_gene	mRNA	3520136	3521206	.	-	.	ID=PAC4GC:75148475	ChCC-v11025743m.g
chromosome_12	JGI_gene	mRNA	3521382	3522872	.	-	.	ID=PAC4GC:75149237	ChCC-v11025744m.g
chromosome_12	JGI_gene	mRNA	3521229	3522872	.	-	.	ID=PAC4GC:75149236	ChCC-v11025744m.g
chromosome_12	JGI_gene	mRNA	3522974	3523376	.	-	.	ID=PAC4GC:75149534	ChCC-v11025747m.g
chromosome_12	JGI_gene	mRNA	3525002	3530453	.	+	.	ID=PAC4GC:75149915	ChCC-v11025748m.g
chromosome_12	JGI_gene	mRNA	3530370	3534508	.	+	.	ID=PAC4GC:75150523	ChCC-v11025750m.g
chromosome_12	JGI_gene	mRNA	3534494	3536582	.	-	.	ID=PAC4GC:75151197	ChCC-v11025751m.g
chromosome_12	JGI_gene	mRNA	3536693	3540216	.	-	.	ID=PAC4GC:75148998	ChCC-v11025753m.g
chromosome_12	JGI_gene	mRNA	3536696	3548875	.	-	.	ID=PAC4GC:75148996	ChCC-v11025753m.g
chromosome_12	JGI_gene	mRNA	3536693	3548875	.	-	.	ID=PAC4GC:75148995	ChCC-v11025753m.g
chromosome_12	JGI_gene	mRNA	3536693	3548875	.	-	.	ID=PAC4GC:75148994	ChCC-v11025753m.g
chromosome_12	JGI_gene	mRNA	3550232	3558363	.	-	.	ID=PAC4GC:75150686	ChCC-v11025758m.g
chromosome_12	JGI_gene	mRNA	3550203	3558363	.	-	.	ID=PAC4GC:75150685	ChCC-v11025758m.g
chromosome_12	JGI_gene	mRNA	3558991	3561743	.	+	.	ID=PAC4GC:75147908	ChCC-v11025761m.g
chromosome_12	JGI_gene	mRNA	3566253	3572540	.	+	.	ID=PAC4GC:75150082	ChCC-v11025764m.g
chromosome_12	JGI_gene	mRNA	3573816	3581632	.	+	.	ID=PAC4GC:75150667	ChCC-v11025767m.g
chromosome_12	JGI_gene	mRNA	3573816	3581632	.	+	.	ID=PAC4GC:75150666	ChCC-v11025767m.g
chromosome_12	JGI_gene	mRNA	3580989	3587794	.	+	.	ID=PAC4GC:75150189	ChCC-v11025769m.g
chromosome_12	JGI_gene	mRNA	3590089	3593473	.	-	.	ID=PAC4GC:75150736	ChCC-v11025775m.g
chromosome_12	JGI_gene	mRNA	3590089	3593766	.	-	.	ID=PAC4GC:75150735	ChCC-v11025775m.g
chromosome_12	JGI_gene	mRNA	3595273	3604165	.	+	.	ID=PAC4GC:75148836	ChCC-v11025776m.g
chromosome_12	JGI_gene	mRNA	3604621	3607121	.	+	.	ID=PAC4GC:75149905	ChCC-v11025777m.g
chromosome_12	JGI_gene	mRNA	3607122	3608437	.	-	.	ID=PAC4GC:75150786	ChCC-v11025778m.g
chromosome_12	JGI_gene	mRNA	3607936	3612008	.	+	.	ID=PAC4GC:75147751	ChCC-v11025779m.g
chromosome_12	JGI_gene	mRNA	3611701	3616525	.	-	.	ID=PAC4GC:75151198	ChCC-v11025782m.g
chromosome_12	JGI_gene	mRNA	3617180	3620478	.	+	.	ID=PAC4GC:75148357	ChCC-v11025783m.g
chromosome_12	JGI_gene	mRNA	3616876	3620478	.	+	.	ID=PAC4GC:75148356	ChCC-v11025783m.g
chromosome_12	JGI_gene	mRNA	3616592	3620478	.	+	.	ID=PAC4GC:75148352	ChCC-v11025783m.g
chromosome_12	JGI_gene	mRNA	3616397	3620478	.	+	.	ID=PAC4GC:75148349	ChCC-v11025783m.g
chromosome_12	JGI_gene	mRNA	3620933	3621364	.	+	.	ID=PAC4GC:75149440	ChCC-v11025792m.g
chromosome_12	JGI_gene	mRNA	3621405	3625865	.	+	.	ID=PAC4GC:75150480	ChCC-v11025796m.g
chromosome_12	JGI_gene	mRNA	3621405	3626075	.	+	.	ID=PAC4GC:75150478	ChCC-v11025796m.g
chromosome_12	JGI_gene	mRNA	3621405	3625913	.	+	.	ID=PAC4GC:75150479	ChCC-v11025796m.g
chromosome_12	JGI_gene	mRNA	3621405	3625754	.	+	.	ID=PAC4GC:75150481	ChCC-v11025796m.g
chromosome_12	JGI_gene	mRNA	3621405	3625863	.	+	.	ID=PAC4GC:75150477	ChCC-v11025796m.g
chromosome_12	JGI_gene	mRNA	3625750	3628397	.	+	.	ID=PAC4GC:75150777	ChCC-v11025798m.g
chromosome_12	JGI_gene	mRNA	3628132	3633615	.	-	.	ID=PAC4GC:75148392	ChCC-v11025800m.g
chromosome_12	JGI_gene	mRNA	3628162	3636797	.	-	.	ID=PAC4GC:75148390	ChCC-v11025800m.g
chromosome_12	JGI_gene	mRNA	3638092	3656124	.	-	.	ID=PAC4GC:75147974	ChCC-v11025803m.g
chromosome_12	JGI_gene	mRNA	3654852	3659931	.	-	.	ID=PAC4GC:75151214	ChCC-v11025804m.g
chromosome_12	JGI_gene	mRNA	3659943	3666366	.	+	.	ID=PAC4GC:75148745	ChCC-v11025806m.g
chromosome_12	JGI_gene	mRNA	3666878	3669558	.	+	.	ID=PAC4GC:75148491	ChCC-v11025807m.g
chromosome_12	JGI_gene	mRNA	3669342	3672135	.	+	.	ID=PAC4GC:75149544	ChCC-v11025808m.g
chromosome_12	JGI_gene	mRNA	3672056	3673085	.	-	.	ID=PAC4GC:75149925	ChCC-v11025811m.g
chromosome_12	JGI_gene	mRNA	3673069	3673950	.	-	.	ID=PAC4GC:75148569	ChCC-v11025813m.g
chromosome_12	JGI_gene	mRNA	3674634	3682953	.	-	.	ID=PAC4GC:75147905	ChCC-v11025815m.g
chromosome_12	JGI_gene	mRNA	3674114	3676218	.	-	.	ID=PAC4GC:75147906	ChCC-v11025815m.g
chromosome_12	JGI_gene	mRNA	3683634	3684740	.	-	.	ID=PAC4GC:75148493	ChCC-v11025817m.g
chromosome_12	JGI_gene	mRNA	3683209	3684170	.	-	.	ID=PAC4GC:75148494	ChCC-v11025817m.g
chromosome_12	JGI_gene	mRNA	3686790	3688026	.	-	.	ID=PAC4GC:75149690	ChCC-v11025822m.g
chromosome_12	JGI_gene	mRNA	3693004	3695209	.	+	.	ID=PAC4GC:75148373	ChCC-v11025823m.g
chromosome_12	JGI_gene	mRNA	3687926	3694572	.	+	.	ID=PAC4GC:75148372	ChCC-v11025823m.g
chromosome_12	JGI_gene	mRNA	3698910	3707500	.	+	.	ID=PAC4GC:75150185	ChCC-v11025826m.g
chromosome_12	JGI_gene	mRNA	3695106	3707500	.	+	.	ID=PAC4GC:75150184	ChCC-v11025826m.g
chromosome_12	JGI_gene	mRNA	3707476	3712059	.	+	.	ID=PAC4GC:75150917	ChCC-v11025828m.g
chromosome_12	JGI_gene	mRNA	3711857	3714765	.	-	.	ID=PAC4GC:75148861	ChCC-v11025829m.g
chromosome_12	JGI_gene	mRNA	3714544	3723307	.	-	.	ID=PAC4GC:75148454	ChCC-v11025830m.g
chromosome_12	JGI_gene	mRNA	3724692	3730018	.	-	.	ID=PAC4GC:75150944	ChCC-v11025833m.g
chromosome_12	JGI_gene	mRNA	3724692	3730919	.	-	.	ID=PAC4GC:75150943	ChCC-v11025833m.g
chromosome_12	JGI_gene	mRNA	3732400	3734160	.	+	.	ID=PAC4GC:75150357	ChCC-v11025837m.g
chromosome_12	JGI_gene	mRNA	3734247	3739548	.	-	.	ID=PAC4GC:75150733	ChCC-v11025841m.g
chromosome_12	JGI_gene	mRNA	3734247	3739577	.	-	.	ID=PAC4GC:75150732	ChCC-v11025841m.g
chromosome_12	JGI_gene	mRNA	3734247	3739794	.	-	.	ID=PAC4GC:75150728	ChCC-v11025841m.g
chromosome_12	JGI_gene	mRNA	3734247	3739855	.	-	.	ID=PAC4GC:75150729	ChCC-v11025841m.g
chromosome_12	JGI_gene	mRNA	3734247	3739573	.	-	.	ID=PAC4GC:75150730	ChCC-v11025841m.g
chromosome_12	JGI_gene	mRNA	3734247	3739346	.	-	.	ID=PAC4GC:75150731	ChCC-v11025841m.g
chromosome_12	JGI_gene	mRNA	3740525	3742065	.	-	.	ID=PAC4GC:75150073	ChCC-v11025850m.g
chromosome_12	JGI_gene	mRNA	3741520	3756911	.	-	.	ID=PAC4GC:75150068	ChCC-v11025850m.g
chromosome_12	JGI_gene	mRNA	3757480	3759824	.	-	.	ID=PAC4GC:75151097	ChCC-v11025851m.g
chromosome_12	JGI_gene	mRNA	3760269	3762256	.	-	.	ID=PAC4GC:75151170	ChCC-v11025853m.g
