	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11036845m.g	0.10949568230695776	0.0004693981705336	0.0004651492129009	0.0028893711086409	0.0041541524241215	0.039721589967245	0.10949568230695776	0.039721589967245	0.0705217122362072	0.3084216096186858	0.2286536028503193	(0.0, 0.4]
ChCC-v11036847m.g	-0.12174039349117154	0.0008554513629121	0.0008477078802442	0.0052657138608693	0.0075707055886461	-0.135794737839744	0.12174039349117154	0.135794737839744	0.0094045119395514	0.1291525699712775	0.07281707163584036	(0.0, 0.4]
ChCC-v11036848m.g	-0.12349897056176018	0.0041233735207334	0.0040860490476244	0.0253813437478817	0.0364916678035582	-0.537140690445174	0.12349897056176018	0.537140690445174	0.0601622503926007	0.2876146510420418	0.2091765846233144	(0.0, 0.4]
ChCC-v11036850m.g	0.5155432991305865	0.0023551061110888	0.0023337878642042	0.0144968088551068	0.0208425817879083	0.417250952673624	0.5155432991305865	0.417250952673624	0.1307019296307741	0.478866576016561	0.2729401803692683	(0.0, 0.4]
ChCC-v11036854m.g	0.1400238182113281	0.0004982253093427	0.0004937154105748	0.0030668159885921	0.0044092712892589	0.139296631473112	0.1400238182113281	0.139296631473112	0.2027781549704115	0.5071043895854448	0.39987458033282175	(0.0, 0.4]
ChCC-v11036856m.g	-1.1225265724966116	0.0044622720654481	0.004421879907698	0.0274674270036932	0.0394909044845552	-1.00181019471475	1.1225265724966116	1.00181019471475	0.0589363402753962	0.3719249801619862	0.1584629788774268	(0.0, 0.4]
ChCC-v11036858m.g	2.277487722494711	0.0143985483748723	0.0142682137765332	0.0886299783261281	0.1274264971405843	1.81467784638167	2.277487722494711	1.81467784638167	0.2036160173198601	0.6361560668587561	0.3200724286499155	(0.0, 0.4]
ChCC-v11036867m.g	-0.66512476090754	0.0027658966287009	0.002740859936337	0.017025421721115	0.024478059153754	0.0	0.66512476090754	0.0				
ChCC-v11036869m.g	1.329053664439491	0.0063403512897186	0.0062829588972941	0.0390279063387033	0.0561118200567772	0.911341375873654	1.329053664439491	0.911341375873654				
ChCC-v11036870m.g	0.9180173611796756	0.0069189552017029	0.0068563253293254	0.0425894912181952	0.0612324383174806	0.876942882875636	0.9180173611796756	0.876942882875636	0.0615730216404005	0.3244956381874909	0.18974992078267666	(0.0, 0.4]
ChCC-v11036871m.g	0.5243122113767101	0.0011861852117523	0.0011754479506684	0.0073015394935126	0.0104976850831257	0.468377785245898	0.5243122113767101	0.468377785245898	0.1958750435429383	0.4576221102237169	0.42802792777468995	(0.4, 0.8]
ChCC-v11036873m.g	-1.522562722320172	0.0084724848361068	0.0083957925280145	0.0521522120037504	0.0749811048053921	-0.920752080831028	1.522562722320172	0.920752080831028				
ChCC-v11036874m.g	-0.021084694895953802	0.0045446339400897	0.0045034962487226	0.027974403885969	0.0402198033228461	-0.436737272443306	0.021084694895953802	0.436737272443306				
ChCC-v11036875m.g	2.390902200118812	0.0162518232247331	0.016104712919088	0.1000377748274874	0.143827895129331	2.44834893311439	2.390902200118812	2.44834893311439	0.031686271999119	0.244568640424989	0.1295598321357043	(0.0, 0.4]
ChCC-v11036877m.g	-1.2839691859226783	0.004494624871858	0.0044539398588895	0.0276665740604831	0.0397772253473362	-1.22967871933507	1.2839691859226783	1.22967871933507				
ChCC-v11036878m.g	0.3216136329189373	0.0012807624084989	0.0012691690416029	0.0078837075482051	0.0113346889655327	0.189027531655918	0.3216136329189373	0.189027531655918	0.2185004496529139	0.5275296251787769	0.4141956000648595	(0.4, 0.8]
ChCC-v11036881m.g	-0.15786589365776202	0.0007370899192594	0.0007304178356531	0.0045371423470982	0.0065232122046959	-0.140234657269469	0.15786589365776202	0.140234657269469	0.1363745090694637	0.5318606414297898	0.25641022938424424	(0.0, 0.4]
ChCC-v11036883m.g	-0.10515142893881438	0.000107966388803	0.0001069890850115	0.0006645849602634	0.0009554976221145	-0.119707119799429	0.10515142893881438	0.119707119799429	0.0999878313300137	0.4686968326473569	0.21333157035700218	(0.0, 0.4]
ChCC-v11036884m.g	-0.08796023514878433	0.0027680207475338	0.0027429648278028	0.0170384966923706	0.0244968575086536	0.171105676971799	0.08796023514878433	0.171105676971799	0.1896450177320151	0.9709799335248238	0.19531301439317197	(0.0, 0.4]
ChCC-v11036892m.g	0.20131568642796502	0.0006176921495789	0.000612100845781	0.0038021917490614	0.0054665473826128	0.192481143661032	0.20131568642796502	0.192481143661032	0.0630099424060899	0.3423817461282051	0.18403417564935187	(0.0, 0.4]
ChCC-v11036893m.g	-0.6843265306611083	0.0026536356247164	0.0026296151106839	0.0163344013424647	0.0234845543829398	-0.646058144704383	0.6843265306611083	0.646058144704383	0.0324960575726525	0.509656146378125	0.06376074889626263	(0.0, 0.4]
ChCC-v11036894m.g	0.029397844281132457	0.002537199519215	0.0025142329762252	0.015617681209415	0.0224541001539136	-0.110349184161169	0.029397844281132457	0.110349184161169	0.2120479683857137	0.5436321835275579	0.3900577905630278	(0.0, 0.4]
ChCC-v11036895m.g	0.060234286595569474	0.0014904954041817	0.0014770035496716	0.0091747148343341	0.0131908164221936	0.227200879264158	0.060234286595569474	0.227200879264158				
ChCC-v11036897m.g	-1.0601900531980974	0.0044951100006404	0.0044544205963219	0.0276695602610603	0.0397815187149584	-1.05782204068776	1.0601900531980974	1.05782204068776				
ChCC-v11036900m.g	-0.3061480981667573	0.0065732646537902	0.0065137639467659	0.0404615999217003	0.0581730927176144	0.195803210404769	0.3061480981667573	0.195803210404769	0.0286294301287722	0.4696897092974361	0.060953922477024726	(0.0, 0.4]
ChCC-v11036901m.g	-0.25970997345912783	0.0004074665791255	0.0004037782216922	0.0025081524287227	0.0036060606616731	-0.209106394346099	0.25970997345912783	0.209106394346099				
ChCC-v11036902m.g	-0.1900345618302414	0.0012338634738612	0.0012226946326639	0.0075950220882385	0.0109196355306373	-0.364461421336696	0.1900345618302414	0.364461421336696				
ChCC-v11036905m.g	0.49906609639103827	0.0021452268105655	0.0021258083756356	0.0132049009924401	0.0189851595400743	0.448697411541614	0.49906609639103827	0.448697411541614				
ChCC-v11036909m.g	1.5046042027665947	0.0106710749289307	0.0105744811454118	0.065685589619447	0.0944385269622992	1.0961024653246	1.5046042027665947	1.0961024653246	0.0501020963337006	0.3109481937535776	0.16112682864916678	(0.0, 0.4]
ChCC-v11036910m.g	0.8997313221907256	0.0037933000244986	0.0037589633523424	0.0233495829025748	0.033570532399551	0.828739978680322	0.8997313221907256	0.828739978680322	0.2918955029534155	0.7065142674397626	0.4131487733590638	(0.4, 0.8]
ChCC-v11036912m.g	-1.1447462753101516	0.006494975726251	0.0064361836848269	0.0399796939843573	0.0574802392756232	-0.0776606976341435	1.1447462753101516	0.0776606976341435	0.1211418129060269	0.6958074192044572	0.1741025024489289	(0.0, 0.4]
ChCC-v11036913m.g	0.34580978563404463	0.0034890087760384	0.0034574265258291	0.0214765241709794	0.0308775687137478	0.247513902133006	0.34580978563404463	0.247513902133006	0.1864153424679963	0.4804927484539116	0.38796702565819696	(0.0, 0.4]
ChCC-v11036916m.g	1.0917876933104156	0.0039750595843054	0.0039390776380143	0.0244684002601882	0.0351790962231386	0.967311072650774	1.0917876933104156	0.967311072650774	0.2390457255309195	0.5001975256283301	0.47790265501741314	(0.4, 0.8]
ChCC-v11036917m.g	1.0958516280539026	0.0069901383259328	0.0069268641091627	0.0430276575245075	0.0618624057239146	1.05084067452449	1.0958516280539026	1.05084067452449	0.0591322674270322	0.2861123575662592	0.20667498576442325	(0.0, 0.4]
ChCC-v11036922m.g	-0.5105400608269078	0.0009562456866628	0.0009475898212075	0.0058861513172598	0.0084627307617962	-0.570259129375223	0.5105400608269078	0.570259129375223	0.0331676626966335	0.2779840072117022	0.11931500315186928	(0.0, 0.4]
ChCC-v11036923m.g	-0.38074770707738864	0.0006511810937456	0.0006452866504941	0.0040083322792305	0.0057629230127805	-0.579486149198048	0.38074770707738864	0.579486149198048	0.2234549542440876	0.5104852633467853	0.4377304699828114	(0.4, 0.8]
ChCC-v11036924m.g	1.346593898177803	0.0067073257392788	0.0066466115211924	0.0412868102687353	0.0593595272165591	0.946221079863257	1.346593898177803	0.946221079863257				
ChCC-v11036928m.g	-0.05297463445963408	0.004353838987912	0.0043144283583855	0.0267999693502103	0.0385312766884156	-0.374129570638201	0.05297463445963408	0.374129570638201	0.3045466368462429	0.5582172596259245	0.5455700833226248	(0.4, 0.8]
ChCC-v11036931m.g	-2.947972199978964	0.0250853692284554	0.0248582983156483	0.1544124916717961	0.2220043748186956	-3.48346225107379	2.947972199978964	3.48346225107379	0.0949686196783832	0.4765079380733752	0.19930123318063053	(0.0, 0.4]
ChCC-v11036933m.g	-0.3552901784876025	0.0051005734761996	0.005054403461139	0.0313964786502591	0.0451398428896179	-0.896281565440237	0.3552901784876025	0.896281565440237				
ChCC-v11036934m.g	1.0025730998617597	0.0065580705247649	0.0064987073538763	0.040368072762494	0.0580386253679632	0.557653652447249	1.0025730998617597	0.557653652447249	0.5484458795233511	1.208279876312575	0.45390632607165204	(0.4, 0.8]
ChCC-v11036935m.g	1.2227236203313099	0.0073198813775968	0.0072536223510338	0.0450573843248271	0.064780616708525	1.23363080618717	1.2227236203313099	1.23363080618717	0.0641445498264331	0.3775733030368353	0.1698863487182919	(0.0, 0.4]
ChCC-v11036938m.g	-1.6285885104413738	0.0069739106921884	0.0069107833667626	0.0429277686475455	0.0617187919045843	-1.670514641749	1.6285885104413738	1.670514641749	0.1257833873089858	0.5027589604739187	0.25018626657676646	(0.0, 0.4]
ChCC-v11036940m.g	-0.5890001512885753	0.0038924129375783	0.0038571791026401	0.0239596704690007	0.0344476771648652	-0.430003040317007	0.5890001512885753	0.430003040317007				
ChCC-v11036941m.g	0.2104219013847356	0.0003318074531954	0.000328803956592	0.0020424341829127	0.0029364808441122	0.156115069530531	0.2104219013847356	0.156115069530531	0.1078242200847486	0.4006559880006673	0.269119202792419	(0.0, 0.4]
ChCC-v11036944m.g	-0.009184009301153631	0.0011629882235458	0.001152460939889	0.0071587508936869	0.0102923927943197	-0.0513633627774887	0.009184009301153631	0.0513633627774887	0.0539581328411488	0.3759076237999116	0.1435409377860069	(0.0, 0.4]
ChCC-v11036946m.g	0.4875460620140449	0.001139856573835	0.001129538676166	0.0070163644836726	0.0100876787482237	0.449502757997192	0.4875460620140449	0.449502757997192	0.0912029138519772	0.3799811379325624	0.24001958188820294	(0.0, 0.4]
ChCC-v11036947m.g	0.2580178372983096	0.0019997188554012	0.0019816175477538	0.0123092296666425	0.0176974207660029	0.131192829334559	0.2580178372983096	0.131192829334559				
ChCC-v11036948m.g	-0.8000411050358636	0.0080022191775725	0.0079297836795503	0.0492575010899648	0.0708192751519871	-0.956617344823175	0.8000411050358636	0.956617344823175				
ChCC-v11036950m.g	-1.0919068113299546	0.0060618273788933	0.006006956164375	0.0373134579417496	0.0536468961351193	0.0	1.0919068113299546	0.0				
ChCC-v11036951m.g	0.8637433680315774	0.0031279117009987	0.0030995980748903	0.019253798302985	0.0276818760507068	0.941388750442435	0.8637433680315774	0.941388750442435	0.124250341416613	0.4323943031550208	0.2873542516864916	(0.0, 0.4]
ChCC-v11036954m.g	1.4972548443198241	0.0099884303911956	0.0098980158557035	0.0614835847361287	0.0883971539036416	1.79431004250758	1.4972548443198241	1.79431004250758	0.0857519587738216	0.4719863426990259	0.1816831357523061	(0.0, 0.4]
ChCC-v11036955m.g	-0.33154228175274353	0.0007978033855084	0.0007905817280818	0.0049108628818113	0.0070605236149816	-0.180451479805317	0.33154228175274353	0.180451479805317	0.1460156405731479	0.4953572987027973	0.2947683237039651	(0.0, 0.4]
ChCC-v11036957m.g	0.03460919286350984	7.88038185520939e-05	7.809049219646634e-05	0.0004850753387388	0.000697410203998	0.0765680477164115	0.03460919286350984	0.0765680477164115				
ChCC-v11036958m.g	-1.7808641324715146	0.0104381380860391	0.0103436528296485	0.0642517515130398	0.0923770465149742	-1.73750522846942	1.7808641324715146	1.73750522846942				
ChCC-v11036959m.g	2.097609483124502	0.0126506761755855	0.0125361631875304	0.0778709857453221	0.1119579078074254	2.5579976235734	2.097609483124502	2.5579976235734	0.0124484185567783	0.2667776989118254	0.04666214082944285	(0.0, 0.4]
ChCC-v11036960m.g	0.263942445090405	0.0021009656983915	0.0020819479117859	0.0129324525962177	0.0185934507138073	0.422842738296643	0.263942445090405	0.422842738296643	0.0188294408483072	0.268659167443214	0.07008672373812498	(0.0, 0.4]
ChCC-v11036961m.g	1.6541575756974323	0.0083999022988001	0.0083238670024843	0.0517054316380594	0.0743387526569835	1.37062865450046	1.6541575756974323	1.37062865450046	0.0071006447537994	0.2788439197511823	0.02546458520643176	(0.0, 0.4]
ChCC-v11036963m.g	-0.693304144618363	0.0079247474451445	0.0078530132155325	0.0487806253808851	0.070133653849499	-0.618833928428225	0.693304144618363	0.618833928428225	0.0558197439074602	0.4129298014212637	0.13517974172688468	(0.0, 0.4]
ChCC-v11036969m.g	0.5788637390442097	0.0047841707315289	0.0047408647707858	0.0294488678444756	0.0423396930141329	0.426637325723221	0.5788637390442097	0.426637325723221	0.0259927003567831	0.255858856740454	0.10158999648446947	(0.0, 0.4]
ChCC-v11036972m.g	-2.6296006778472076	0.0183645853336723	0.0181983504611829	0.1130428399943574	0.1625257435390573	-2.81346926581461	2.6296006778472076	2.81346926581461	0.1117086142390536	0.4088665648582788	0.27321533194521297	(0.0, 0.4]
ChCC-v11036979m.g	-0.4323010337638837	0.0023452747467889	0.0023240454926892	0.0144362920875741	0.0207555746617575	-0.530900922262998	0.4323010337638837	0.530900922262998	0.212950997547971	0.5710578932877619	0.37290614498285696	(0.0, 0.4]
ChCC-v11036981m.g	0.43778118972932756	0.0008100301687206	0.0008026978353538	0.0049861246028459	0.0071687300893747	0.56351866398183	0.43778118972932756	0.56351866398183	0.136368126055818	0.467321125421725	0.29180817779798673	(0.0, 0.4]
ChCC-v11036982m.g	0.9027737830997414	0.0047492543379318	0.0047062644378093	0.0292339406777111	0.0420306845215394	0.881878953433669	0.9027737830997414	0.881878953433669				
ChCC-v11036985m.g	1.5080044419076681	0.0094694080792091	0.0093836916954195	0.058288753211138	0.0838038300884664	1.27838539914335	1.5080044419076681	1.27838539914335				
ChCC-v11036986m.g	0.8368267453126351	0.0037888203948577	0.0037545242719787	0.0233220086313602	0.0335308878813142	0.443498769615493	0.8368267453126351	0.443498769615493	0.0350153354794899	0.256899645924678	0.13629966422669287	(0.0, 0.4]
ChCC-v11036993m.g	1.1257868795485473	0.0075666464479262	0.0074981537221397	0.0465763418103685	0.0669644763386808	0.975862699842413	1.1257868795485473	0.975862699842413				
ChCC-v11036994m.g	0.5899442868943657	0.0028942010709997	0.0028680029762834	0.0178151971654183	0.0256135476227335	0.42809010017646	0.5899442868943657	0.42809010017646	0.0753358179644744	0.41609156039033	0.18105586639104831	(0.0, 0.4]
ChCC-v11036998m.g	1.2137237692501228	0.0060326633974577	0.0059780561731492	0.0371339396337061	0.0533887962280831	1.31438262927938	1.2137237692501228	1.31438262927938				
ChCC-v11037001m.g	1.1598530241475076	0.0035469824790406	0.0035148754551459	0.0218333801474843	0.031390633344119	1.08910002343712	1.1598530241475076	1.08910002343712				
ChCC-v11037003m.g	1.3196789561882112	0.0046185448192847	0.0045767380920883	0.0284293608337507	0.0408739112364491	1.29318839905615	1.3196789561882112	1.29318839905615	0.1448457147387582	0.4427377043700648	0.3271592035398189	(0.0, 0.4]
ChCC-v11037006m.g	0.9709386011369779	0.0032552387413449	0.0032257725602547	0.0200375573689966	0.0288087145569348	0.960607612306258	0.9709386011369779	0.960607612306258	0.1321699736448436	0.4709147827339126	0.2806664358199292	(0.0, 0.4]
ChCC-v11037009m.g	-1.7942869580175058	0.0091401582839901	0.0090574222450726	0.0562620626410621	0.0808899844009232	-2.01139687823072	1.7942869580175058	2.01139687823072	0.0067302751133967	0.1573932859519199	0.0427608780939528	(0.0, 0.4]
ChCC-v11037016m.g	-1.1451049482257256	0.003527881669955	0.0034959475451759	0.0217158054968187	0.0312215920539167	-1.06931720144764	1.1451049482257256	1.06931720144764				
ChCC-v11037018m.g	-0.3351729931426131	0.0007190593000107	0.0007125504282405	0.0044261552287015	0.0063636420457935	-0.214962219691259	0.3351729931426131	0.214962219691259	0.0072486218114018	0.2815746157569669	0.02574316506448948	(0.0, 0.4]
ChCC-v11037020m.g	0.12567939075668638	0.0003387589761546	0.0003356925548779	0.0020852241443147	0.0029980015055997	0.0121753801449328	0.12567939075668638	0.0121753801449328	0.0525762650103309	0.2802704944059492	0.1875911523322124	(0.0, 0.4]
ChCC-v11037021m.g	1.2094284442580259	0.0071585151519369	0.0070937168005516	0.0440640977302028	0.0633525329630463	1.6794554767476	1.2094284442580259	1.6794554767476	0.0664641269577748	0.3831192178244929	0.17348157927233515	(0.0, 0.4]
ChCC-v11037024m.g	0.058559630348937325	0.0037204063979212	0.0036867295534987	0.0229008876330615	0.0329254271252695	0.0644892183684179	0.058559630348937325	0.0644892183684179	0.0736285590640178	0.3286911981983663	0.2240052653298696	(0.0, 0.4]
ChCC-v11037026m.g	-0.5738843922629805	0.0040908654928383	0.0040538352800011	0.0251812412283248	0.0362039732377047	-0.832568479660124	0.5738843922629805	0.832568479660124	0.0723986870176733	0.3968713661659466	0.18242355883997116	(0.0, 0.4]
ChCC-v11037027m.g	-0.20747017764544634	0.0013715630321373	0.0013591477446905	0.008442628982196	0.0121382703479874	-0.425423010136828	0.20747017764544634	0.425423010136828	0.0165204917387181	0.2629120128840372	0.06283658003107223	(0.0, 0.4]
ChCC-v11037029m.g	-1.8945947018035185	0.0181911875062443	0.0180265222181049	0.1119754931141982	0.1609911806660737	-1.09022284897719	1.8945947018035185	1.09022284897719	0.0973381674495547	0.3845955962539973	0.2530922568995563	(0.0, 0.4]
ChCC-v11037030m.g	0.4810016536526198	0.0012119502115379	0.0012009797275755	0.0074601354375702	0.0107257041574123	0.44015105947581	0.4810016536526198	0.44015105947581	0.0194816148024455	0.1917897913116168	0.10157795505805678	(0.0, 0.4]
ChCC-v11037033m.g	1.1480543472796367	0.0037793894503705	0.0037451786957057	0.0232639566400253	0.0334474244522628	0.844551065828923	1.1480543472796367	0.844551065828923				
ChCC-v11037035m.g	0.850736967254511	0.0018073972004151	0.0017910367742095	0.0111253975420921	0.015995382881272	0.863220678080904	0.850736967254511	0.863220678080904	0.1839414358602589	0.5406215910638258	0.3402406394800144	(0.0, 0.4]
ChCC-v11037037m.g	-1.4335721938216943	0.011992927235302	0.011884368142161	0.0738222252172748	0.1061368596520064	-1.66494584061584	1.4335721938216943	1.66494584061584	0.0468902677360004	0.2463780502290271	0.19031836518071452	(0.0, 0.4]
ChCC-v11037039m.g	-1.0876746361840637	0.0078531808545568	0.0077820944404465	0.0483400986550289	0.0695002927832681	-1.12144330624634	1.0876746361840637	1.12144330624634	0.2984479043896688	0.4625264547061479	0.6452558580228207	(0.4, 0.8]
ChCC-v11037040m.g	-0.07624047955014193	0.0001088715330594	0.0001078860359688	0.0006701565577421	0.0009635081075463	-0.148348015374769	0.07624047955014193	0.148348015374769				
ChCC-v11037043m.g	-0.3895296249743959	0.0015514722548764	0.0015374284424094	0.0095500566267677	0.0137304587728245	-0.603424039460745	0.3895296249743959	0.603424039460745	0.0850467669200681	0.4699698736637872	0.1809621673343894	(0.0, 0.4]
ChCC-v11037044m.g	-0.3040766844062656	0.0008293884279835	0.0008218808650811	0.0051052839829609	0.0073400498019174	-0.455244764732477	0.3040766844062656	0.455244764732477	0.0549444688504894	0.3020449731111454	0.1819082379837228	(0.0, 0.4]
ChCC-v11037048m.g	0.005957608172175573	0.0005465683822777	0.0005416208855777	0.0033643908131435	0.0048371052822931	-0.107857371388952	0.005957608172175573	0.107857371388952	0.0750625939177369	0.40663211523755	0.1845958327071293	(0.0, 0.4]
ChCC-v11037051m.g	0.7505007093384723	0.0030317229936965	0.003004280060675	0.018661710627099	0.0268306103733008	0.893619534194456	0.7505007093384723	0.893619534194456				
ChCC-v11037064m.g	0.43127237759410286	0.0011443326617779	0.0011339742468907	0.0070439169540349	0.0101272919225936	0.272407792418898	0.43127237759410286	0.272407792418898	0.0427401985302078	0.3407372991301222	0.1254344582742202	(0.0, 0.4]
ChCC-v11037067m.g	-1.0202622033278916	0.0055072638586826	0.0054574125122634	0.0338998532159765	0.0487390342463662	-1.48677805259929	1.0202622033278916	1.48677805259929	0.090155798569539	0.485489045913631	0.1857009943445311	(0.0, 0.4]
ChCC-v11037068m.g	-0.2078829405960104	0.0042540805027852	0.0042155728797112	0.02618590797788	0.0376484186398954	-0.74783946136092	0.2078829405960104	0.74783946136092	0.0789486129742351	0.3025444263796439	0.26094882632267524	(0.0, 0.4]
ChCC-v11037069m.g	0.9277288436267803	0.0032678385972011	0.0032382583631446	0.0201151155312762	0.0289202227072311	0.716226488018945	0.9277288436267803	0.716226488018945				
ChCC-v11037071m.g	1.3602252236015058	0.0098654995747134	0.0097761977999089	0.0607268865387294	0.0873092217783242	1.25390306035221	1.3602252236015058	1.25390306035221	0.1035766351311183	0.4218791877901999	0.24551254986919824	(0.0, 0.4]
ChCC-v11037073m.g	1.1099483597182278	0.0065979521399288	0.0065382279636001	0.0406135632519213	0.0583915758452152	0.744370610925104	1.1099483597182278	0.744370610925104	0.1040542050024541	0.4156112293149671	0.25036427714901227	(0.0, 0.4]
ChCC-v11037077m.g	-0.3600464740413179	0.0012089514395271	0.0011980081002278	0.0074416765560631	0.010699165161736	-0.558213678727669	0.3600464740413179	0.558213678727669	0.0397241516849345	0.2341852344570477	0.16962705516867405	(0.0, 0.4]
ChCC-v11037078m.g	-0.5284662414370127	0.001780721562015	0.0017646026017215	0.0109611961801437	0.015759304696735	-0.199677287626661	0.5284662414370127	0.199677287626661	0.1273330755535099	0.4238214402750362	0.30044038232440035	(0.0, 0.4]
ChCC-v11037082m.g	-0.5591148647119932	0.0043085172464765	0.004269516866012	0.0265209922716499	0.0381301813415042	-0.758070306131936	0.5591148647119932	0.758070306131936				
ChCC-v11037083m.g	1.5279327756570638	0.0083510331133568	0.0082754401773046	0.0514046183384204	0.0739062625922195	1.53667852541778	1.5279327756570638	1.53667852541778	0.0374432312454703	0.2814840524531076	0.1330207907664963	(0.0, 0.4]
ChCC-v11037086m.g	-0.11250247495073244	0.0005874559070179	0.0005821382994585	0.0036160731589737	0.0051989580134679	-0.136468929918391	0.11250247495073244	0.136468929918391	0.0152510701701827	0.1557625101911261	0.09791232917002363	(0.0, 0.4]
ChCC-v11037089m.g	0.05109657563686495	0.004432017162229	0.0043918988696323	0.0272811935482956	0.0392231499694364	-0.541303490783584	0.05109657563686495	0.541303490783584	0.0906458103387342	0.3445983115181732	0.2630477495359224	(0.0, 0.4]
ChCC-v11037090m.g	-0.021519521866774173	0.0040816494609578	0.0040447026709617	0.0251245121272686	0.0361224117754314	0.0303493146042979	0.021519521866774173	0.0303493146042979				
ChCC-v11037095m.g	0.4348309845344653	0.0028416136180753	0.0028158915411059	0.0174914961442066	0.0251481510601612	0.632429573150701	0.4348309845344653	0.632429573150701	0.0398138163392345	0.2425437944052932	0.164151040998003	(0.0, 0.4]
ChCC-v11037099m.g	-1.962244578157421	0.0152886286389756	0.0151502370997081	0.0941088496999718	0.1353036669271293	-2.0041526473503	1.962244578157421	2.0041526473503	0.1118821473530328	0.6302286186721748	0.1775262881408919	(0.0, 0.4]
ChCC-v11037100m.g	-0.22793824170250657	0.0002731675645768	0.0002706948719218	0.0016814775140873	0.0024175205013859	-0.141656273486605	0.22793824170250657	0.141656273486605	0.0912727012331398	0.4604489587548311	0.19822544822332525	(0.0, 0.4]
ChCC-v11037101m.g	-0.06686768567029552	0.0013281802279448	0.0013161576384431	0.0081755869932957	0.0117543345073421	0.0324382965688161	0.06686768567029552	0.0324382965688161	0.1015784781713282	0.6734561949044688	0.15083160410416496	(0.0, 0.4]
ChCC-v11037102m.g	-1.9185176343754273	0.0136600506129391	0.0135364008418944	0.0840841700314355	0.1208908255923657	-1.45645875521349	1.9185176343754273	1.45645875521349	0.2985353248276153	0.613647568596419	0.486493127497348	(0.4, 0.8]
ChCC-v11037108m.g	-0.08153376166971053	0.0016736494976257	0.001658499745765	0.010302116216033	0.0148117218049381	-0.294144376554975	0.08153376166971053	0.294144376554975	0.1215285334953181	0.4345241718792831	0.27968187125175725	(0.0, 0.4]
ChCC-v11037111m.g	0.0951390868166694	0.0014524884277716	0.0014393406096099	0.0089407636464948	0.0128544564125077	0.318727525589309	0.0951390868166694	0.318727525589309	0.0430106811833732	0.3333751677274218	0.12901585165017482	(0.0, 0.4]
ChCC-v11037112m.g	0.06752040173117961	0.0007246402042529	0.000718080814549	0.0044605083738345	0.0064130327940791	-0.0878304690291207	0.06752040173117961	0.0878304690291207	0.1038372543487068	0.342337997130774	0.30331793496192216	(0.0, 0.4]
ChCC-v11037113m.g	-0.7808015431489603	0.0030916143461452	0.0030636292810168	0.019030370656655	0.0273606461139077	-1.08807626304612	0.7808015431489603	1.08807626304612	0.239910453098351	0.4579126448109841	0.5239218785875209	(0.4, 0.8]
ChCC-v11037118m.g	2.206905463071793	0.0174057060674592	0.0172481508993931	0.107140477730523	0.1540397057182236	1.99785564309133	2.206905463071793	1.99785564309133	0.0840793319921794	0.281020087081058	0.29919331698138496	(0.0, 0.4]
ChCC-v11037119m.g	-1.2032966707268364	0.0056459941214033	0.0055948869988741	0.0347538045906565	0.0499667907510948	-0.965533198606595	1.2032966707268364	0.965533198606595				
ChCC-v11037120m.g	1.1789265608386719	0.0060595599230931	0.0060047092334176	0.0372995006626413	0.0536268292545899	1.11665191351874	1.1789265608386719	1.11665191351874	0.1231341805251956	0.4543867372309729	0.270989820863993	(0.0, 0.4]
ChCC-v11037122m.g	-0.5594214768750675	0.0023134631213904	0.0022925218237784	0.0142404762597431	0.0204740432262722	-0.478618526435973	0.5594214768750675	0.478618526435973				
ChCC-v11037123m.g	0.24426125497275702	0.0047799664907052	0.0047366985864401	0.0294229887236518	0.0423024856743824	0.239969547496907	0.24426125497275702	0.239969547496907				
ChCC-v11037124m.g	0.4640292054098368	0.0010547747286187	0.0010452269855397	0.0064926448765884	0.0093347082942648	0.365633140421231	0.4640292054098368	0.365633140421231				
ChCC-v11037125m.g	0.24727636015089474	0.0013882384955912	0.0013756722630786	0.0085452744660337	0.0122858474398447	0.264028735067117	0.24727636015089474	0.264028735067117				
ChCC-v11037128m.g	-0.1579632792883764	0.0030912795050472	0.0030632974708758	0.0190283095489318	0.0273576827854454	-0.548748882617015	0.1579632792883764	0.548748882617015				
ChCC-v11037129m.g	-0.7083303568723165	0.0045860221492251	0.0045445098148403	0.0282291681846418	0.0405860870881077	-0.667596919157444	0.7083303568723165	0.667596919157444	0.0985613883348308	0.3675168721021706	0.26818194161009973	(0.0, 0.4]
ChCC-v11037132m.g	1.4613211608853096	0.0079382684587352	0.0078664118379051	0.0488638537112897	0.0702533142037788	1.51805886631883	1.4613211608853096	1.51805886631883				
ChCC-v11037133m.g	0.003228061090402671	0.002205318144494	0.0021853557672397	0.0135747920040206	0.0195169651076673	-0.165967104659646	0.003228061090402671	0.165967104659646	0.076898315804616	0.2864509580234777	0.26845194142556633	(0.0, 0.4]
ChCC-v11037138m.g	-0.7994635148734404	0.0049395609820512	0.0048948484402167	0.0304053694429228	0.0437148896519003	-0.873422148121818	0.7994635148734404	0.873422148121818				
ChCC-v11037139m.g	0.4319304571626056	0.0029787870934034	0.0029518233322486	0.0183358647450347	0.0263621300673895	-0.0595352194258353	0.4319304571626056	0.0595352194258353	0.1018511558692963	0.4576946405656332	0.222530802946317	(0.0, 0.4]
