level_0	index	value	expression	gene	k0	k4	k0:k4	value_group	GENEID
Cre01.g030300	ChCC-v11001474m.g	1	neither		0.1174555885162015	0.4049389385307416	0.2900575305066264	(1.0, 3.0]	
Cre01.g029850	ChCC-v11001452m.g	1	neither		0.0164841800390814	0.2607712770328134	0.06321317373081377	(1.0, 3.0]	
Cre01.g029800	ChCC-v11001450m.g	1	high		0.0497544862100084	0.3839274075578708	0.12959347322060805	(1.0, 3.0]	
Cre01.g028600	ChCC-v11001389m.g	1	neither		0.0019788929686358	0.1946333966138134	0.010167283739913704	(1.0, 3.0]	5715331.0
Cre01.g028300	ChCC-v11001372m.g	1	neither		0.1192657434008598	0.4673914439647763	0.25517314221491816	(1.0, 3.0]	
Cre01.g044050	ChCC-v11002151m.g	1	high		0.0073892223322586	0.4005618644476933	0.018447143844926628	(1.0, 3.0]	
Cre01.g044750	ChCC-v11002185m.g	1	neither		0.0273586564518074	0.2692088193549536	0.10162615220913261	(1.0, 3.0]	
Cre03.g145387	ChCC-v11006236m.g	1	high		0.0181643590735688	0.3335143659460843	0.05446349821256346	(1.0, 3.0]	
Cre01.g051000	ChCC-v11002465m.g	1	neither	1.0	0.0554246476921094	0.3270989298758525	0.1694430725075907	(1.0, 3.0]	5715749.0
Cre02.g074758	ChCC-v11002890m.g	1	high		0.2219095568099967	0.5623289609860037	0.39462587240908614	(1.0, 3.0]	
Cre02.g074000	ChCC-v11002845m.g	1	high		0.1135587819150465	0.4173028869041845	0.27212556030344537	(1.0, 3.0]	
Cre02.g073200	ChCC-v11002800m.g	1	neither		0.0180080679935892	0.4479744163273632	0.04019887595641079	(1.0, 3.0]	
Cre01.g069472	ChCC-v11002774m.g	1	high		0.0541188246386342	0.300936493296922	0.17983470215171715	(1.0, 3.0]	
Cre01.g066917	ChCC-v11002758m.g	1	high		0.0204790880177005	0.2168445870180108	0.09444131531860436	(1.0, 3.0]	
Cre01.g055416	ChCC-v11002667m.g	1	neither		0.0095847949847991	0.1721808312333752	0.05566702702118912	(1.0, 3.0]	
Cre01.g054800	ChCC-v11002639m.g	1	neither		0.0516304375181375	0.2464330940806535	0.20951097380305467	(1.0, 3.0]	
Cre01.g053600	ChCC-v11002592m.g	1	high		0.0654722993105784	0.4989676695427343	0.13121551416463265	(1.0, 3.0]	
Cre01.g053500	ChCC-v11002587m.g	1	neither		0.0218993660191967	0.2916193418281497	0.075095725413515	(1.0, 3.0]	5715794.0
Cre01.g053450	ChCC-v11002586m.g	1	neither		0.0446536384579519	0.1798339588640564	0.2483048181779024	(1.0, 3.0]	
Cre01.g052550	ChCC-v11002546m.g	1	neither		0.3241952998611906	0.6221692770373665	0.5210724987979758	(1.0, 3.0]	
Cre01.g052000	ChCC-v11002522m.g	1	neither		0.0200786912185795	0.2965862473985199	0.06769933331264673	(1.0, 3.0]	
Cre01.g051950	ChCC-v11002521m.g	1	high		0.0790604711879424	0.4651705661053336	0.16996017579074402	(1.0, 3.0]	
Cre01.g051450	ChCC-v11002485m.g	1	high	1.0	0.0733408300761721	0.3717121538268464	0.1973054400323328	(1.0, 3.0]	5715757.0
Cre01.g051300	ChCC-v11002477m.g	1	neither		0.043304383744285	0.3385143844647262	0.12792479649796798	(1.0, 3.0]	
Cre01.g028101	ChCC-v11001364m.g	1	neither		0.071637930433051	0.3040988310811232	0.23557450115268758	(1.0, 3.0]	
Cre01.g027900	ChCC-v11001357m.g	1	high		0.0517446536152135	0.6354733952904027	0.08142693934742444	(1.0, 3.0]	
Cre01.g026050	ChCC-v11001277m.g	1	neither		0.0889357378740704	0.3696604553611137	0.2405876435638508	(1.0, 3.0]	
Cre01.g024300	ChCC-v11001196m.g	1	high		0.0437644856548842	0.3174522995562533	0.13786161170059197	(1.0, 3.0]	
Cre01.g007550	ChCC-v11000376m.g	1	neither		0.1114791243585277	0.5342839068658747	0.2086514733570539	(1.0, 3.0]	
Cre01.g007500	ChCC-v11000373m.g	1	neither		0.0986543385755876	0.3884983392434886	0.2539376069604166	(1.0, 3.0]	
Cre01.g007051	ChCC-v11000358m.g	1	high		-0.0	0.0340967805575679	-0.0	(1.0, 3.0]	5725863.0
Cre01.g005850	ChCC-v11000325m.g	1	neither		0.0403943772545469	0.292820423057718	0.1379493166246288	(1.0, 3.0]	
Cre01.g005050	ChCC-v11000277m.g	1	neither		0.0184716387189773	0.275793585093988	0.06697631749731355	(1.0, 3.0]	5727668.0
Cre01.g004600	ChCC-v11000250m.g	1	neither	1.0	0.1487955649684193	0.610532221726382	0.24371451607856986	(1.0, 3.0]	
Cre01.g004300	ChCC-v11000240m.g	1	high		0.0175806467462565	0.1584818202504052	0.11093163063421813	(1.0, 3.0]	5727678.0
Cre01.g004200	ChCC-v11000236m.g	1	high	1.0	0.0550608783453725	0.3946297332538458	0.13952541763991858	(1.0, 3.0]	
Cre01.g003000	ChCC-v11000163m.g	1	neither		0.234435236397362	0.5605221434156257	0.4182443800860315	(1.0, 3.0]	
Cre01.g002300	ChCC-v11000133m.g	1	high	1.0	0.1029651553314401	0.2618882041571811	0.3931645400479437	(1.0, 3.0]	5725922.0
Cre01.g001750	ChCC-v11000102m.g	1	neither		0.022750559511391	0.4149194923774888	0.05483126227941302	(1.0, 3.0]	5725919.0
Cre01.g001400	ChCC-v11000068m.g	1	neither		0.0873664028203032	0.2656288602904604	0.32890403070197116	(1.0, 3.0]	5725916.0
Cre01.g000700	ChCC-v11000040m.g	1	high		0.2340314393357344	0.6455459976491432	0.36253255412936725	(1.0, 3.0]	
Cre01.g000650	ChCC-v11000037m.g	1	neither		0.063031143927092	0.2420800441972882	0.26037315110420023	(1.0, 3.0]	
Cre01.g000550	ChCC-v11000033m.g	1	neither		0.2615513083043738	0.4461686178943979	0.5862162819489906	(1.0, 3.0]	
Cre01.g007651	ChCC-v11000378m.g	1	neither		0.1428582520950485	0.4966528528903421	0.28764206480173127	(1.0, 3.0]	
Cre01.g008600	ChCC-v11000424m.g	1	neither		0.1890613056049231	0.5359037779059472	0.35278964881285824	(1.0, 3.0]	
Cre01.g009150	ChCC-v11000449m.g	1	high	1.0	0.1356253726958877	0.3885149245500133	0.34908664796589745	(1.0, 3.0]	5725815.0
Cre01.g019850	ChCC-v11001005m.g	1	neither		0.0411922968285969	0.1917897913116168	0.21477835992671976	(1.0, 3.0]	
Cre01.g024100	ChCC-v11001187m.g	1	neither		0.0268263891568934	0.2364855083354001	0.11343777191981827	(1.0, 3.0]	5715253.0
Cre01.g023950	ChCC-v11001182m.g	1	neither		0.3290598545056462	0.6007349140223706	0.5477621606880542	(1.0, 3.0]	
Cre01.g022100	ChCC-v11001103m.g	1	neither		0.1738994141550671	0.4611286407323078	0.37711692311911366	(1.0, 3.0]	
Cre01.g021700	ChCC-v11001092m.g	1	neither	2.0	0.1907604131180511	0.5410602140323214	0.352567807003188	(1.0, 3.0]	
Cre01.g020650	ChCC-v11001034m.g	1	high	1.0	0.087425326113156	0.3852466045010017	0.22693341120136643	(1.0, 3.0]	
Cre01.g020400	ChCC-v11001027m.g	1	high		0.016027321086115	0.2138260693937169	0.07495494413547851	(1.0, 3.0]	5715193.0
Cre01.g018900	ChCC-v11000965m.g	1	neither		0.0937865620370999	0.2958114539411846	0.31704844686557415	(1.0, 3.0]	
Cre01.g010700	ChCC-v11000541m.g	1	neither		0.079257841233243	0.3546797916777726	0.22346308724927	(1.0, 3.0]	
Cre01.g018600	ChCC-v11000944m.g	1	neither		0.0654722993105784	0.4759341198066587	0.13756588692816468	(1.0, 3.0]	
Cre01.g018350	ChCC-v11000932m.g	1	neither		0.0714826348532436	0.3436113535880443	0.20803339036038998	(1.0, 3.0]	
Cre01.g018100	ChCC-v11000919m.g	1	neither		0.0670674831590032	0.4102715043224634	0.1634709758109103	(1.0, 3.0]	
Cre01.g016800	ChCC-v11000873m.g	1	high		0.1586285266912857	0.4099077797760524	0.38698588930893246	(1.0, 3.0]	
Cre01.g014050	ChCC-v11000741m.g	1	high		0.0416412228728037	0.1681110538051614	0.24770068315118265	(1.0, 3.0]	
Cre01.g013400	ChCC-v11000700m.g	1	neither		0.0660016220728014	0.2343334265144355	0.2816568811993006	(1.0, 3.0]	
Cre02.g075200	ChCC-v11002918m.g	1	high		0.2376382630082626	0.5641669615421632	0.42121974381249305	(1.0, 3.0]	
Cre02.g075700	ChCC-v11002948m.g	1	high		-0.0	0.0283052459871352	-0.0	(1.0, 3.0]	5727201.0
Cre02.g075900	ChCC-v11002959m.g	1	high		0.0203058088237177	0.1684058816856358	0.12057660112859162	(1.0, 3.0]	5727204.0
Cre02.g104700	ChCC-v11004331m.g	1	neither		0.1333904546506789	0.4272902146258118	0.3121776490189275	(1.0, 3.0]	
Cre02.g116000	ChCC-v11004865m.g	1	high		0.0356149996994909	0.3865995024918695	0.09212375978223074	(1.0, 3.0]	
Cre02.g115850	ChCC-v11004862m.g	1	neither		0.0229025428950612	0.32295081103478	0.0709165052773152	(1.0, 3.0]	
Cre02.g115350	ChCC-v11004836m.g	1	high		0.0394580655978713	0.309553400577933	0.1274677180874237	(1.0, 3.0]	
Cre02.g113700	ChCC-v11004759m.g	1	low		0.0230787440000652	0.292820423057718	0.07881534955475471	(1.0, 3.0]	
Cre02.g112333	ChCC-v11004707m.g	1	neither	1.0	0.2100581047999211	0.5479810387406443	0.38333097306189856	(1.0, 3.0]	
Cre02.g110950	ChCC-v11004643m.g	1	neither		0.0055607298294206	0.2360764099780142	0.023554788171924804	(1.0, 3.0]	
Cre02.g110650	ChCC-v11004624m.g	1	neither		0.0770483986945616	0.358408264257481	0.21497383397166847	(1.0, 3.0]	
Cre02.g110400	ChCC-v11004609m.g	1	high		0.0143670044028606	0.2150372664988665	0.06681169565060636	(1.0, 3.0]	5725487.0
Cre02.g109800	ChCC-v11004576m.g	1	neither		0.1845570537144878	0.5695224274921835	0.3240558137932519	(1.0, 3.0]	
Cre02.g109450	ChCC-v11004563m.g	1	high		0.0986494434296144	0.420971287091357	0.23433770058575518	(1.0, 3.0]	
Cre02.g108300	ChCC-v11004512m.g	1	high	1.0	0.1150398344508768	0.3924361078234109	0.29314283817798603	(1.0, 3.0]	
Cre02.g106800	ChCC-v11004434m.g	1	neither		0.1206977751094778	0.2534636451238516	0.476193637357738	(1.0, 3.0]	
Cre02.g106700	ChCC-v11004431m.g	1	neither	1.0	0.1668135594985085	0.4343182184509238	0.38408142327871925	(1.0, 3.0]	
Cre02.g105900	ChCC-v11004387m.g	1	neither		0.1353376948914977	0.3870052368809913	0.3497050737148439	(1.0, 3.0]	
Cre02.g105287	ChCC-v11004357m.g	1	low	1.0	0.1678461037503973	0.5828940574383591	0.2879530192639629	(1.0, 3.0]	
Cre02.g117250	ChCC-v11004921m.g	1	neither		0.0317561945599336	0.2238697414169974	0.1418512138305552	(1.0, 3.0]	
Cre02.g141050	ChCC-v11006009m.g	1	neither	4.0	0.12185177850881	0.4287464455464094	0.284204754988739	(1.0, 3.0]	
Cre02.g141150	ChCC-v11006004m.g	1	high		0.2461392130229962	0.5032790173543064	0.4890710809223251	(1.0, 3.0]	
Cre02.g145100	ChCC-v11005806m.g	1	neither		0.0412520820108659	0.3230001750615861	0.12771535496227024	(1.0, 3.0]	
Cre03.g145267	ChCC-v11006227m.g	1	high		0.0172130403666973	0.1931587335236566	0.08911344598658377	(1.0, 3.0]	
Cre03.g144967	ChCC-v11006176m.g	1	high		0.0185768010843066	0.2387527684327503	0.07780768870765636	(1.0, 3.0]	
Cre03.g144647	ChCC-v11006150m.g	1	neither		0.0392612998171227	0.2069482919371965	0.18971550549949695	(1.0, 3.0]	
Cre03.g143887	ChCC-v11006048m.g	1	high	1.0	0.0193445659212967	0.2167910671978149	0.0892313791861424	(1.0, 3.0]	
Cre03.g143827	ChCC-v11006038m.g	1	neither		0.053476952114109	0.3853836146276197	0.13876291073189911	(1.0, 3.0]	
Cre02.g145950	ChCC-v11005747m.g	1	neither		0.0864617347434301	0.3312227884321755	0.26103800149950995	(1.0, 3.0]	
Cre02.g143050	ChCC-v11005927m.g	1	high		0.009539079305831	0.0762076323080868	0.12517223035177222	(1.0, 3.0]	5720458.0
Cre02.g141550	ChCC-v11005984m.g	1	high	1.0	0.0251932083270266	0.3071538251218502	0.0820214702422549	(1.0, 3.0]	
Cre02.g142126	ChCC-v11031820m.g	1	neither		0.0265300972294356	0.5198603854199589	0.051033119609611696	(1.0, 3.0]	5726042.0
Cre02.g142086	ChCC-v11031819m.g	1	neither		0.0374874333346282	0.6783422056703642	0.05526330666331112	(1.0, 3.0]	5726057.0
Cre02.g141986	ChCC-v11031802m.g	1	neither	1.0	0.5363636569582333	1.1749655719706464	0.45649308350256323	(1.0, 3.0]	
Cre02.g141700	fli.orf.60.g	1	neither		0.082830903710913	0.4068398427004485	0.20359585030097568	(1.0, 3.0]	
Cre02.g141626	ChCC-v11031754m.g	1	neither		0.1659256692469268	0.6113669998094202	0.2714010885419893	(1.0, 3.0]	
Cre02.g141606	ChCC-v11031739m.g	1	neither	1.0	0.0343091199321952	0.2473730067595612	0.13869387117707063	(1.0, 3.0]	
Cre02.g104951	ChCC-v11004342m.g	1	neither		0.2091943297923694	0.6688029559583791	0.31278918241711234	(1.0, 3.0]	
Cre02.g104400	ChCC-v11004318m.g	1	high		0.2127939656246015	0.6367749140552039	0.33417454257023976	(1.0, 3.0]	
Cre02.g076350	ChCC-v11002986m.g	1	high		0.0051352477239519	0.1389833217317405	0.03694866160893556	(1.0, 3.0]	5727211.0
Cre02.g103100	ChCC-v11004247m.g	1	high		0.0214190997342309	0.2054639097299091	0.10424750391631893	(1.0, 3.0]	5725548.0
Cre02.g087050	ChCC-v11003509m.g	1	high		0.0911993790881643	0.3693573638233455	0.24691366145818258	(1.0, 3.0]	
Cre02.g086650	ChCC-v11003497m.g	1	high		0.0438276690853191	0.2739384008784423	0.15999096492049406	(1.0, 3.0]	
Cre02.g086500	ChCC-v11003492m.g	1	neither		0.047111245934417	0.462739364695786	0.1018094623641731	(1.0, 3.0]	
Cre02.g086300	ChCC-v11003485m.g	1	high		0.0607004529180912	0.3580789557999401	0.16951695131730876	(1.0, 3.0]	
Cre02.g086150	ChCC-v11003475m.g	1	high		0.1093976255978635	0.5597118264851679	0.19545348234796048	(1.0, 3.0]	
Cre02.g086050	ChCC-v11003465m.g	1	neither		0.0714560112576355	0.3673348906876462	0.19452552172180204	(1.0, 3.0]	
Cre02.g084550	ChCC-v11003393m.g	1	neither		0.0853191640174935	0.4408399986765892	0.19353771044738088	(1.0, 3.0]	
Cre02.g081400	ChCC-v11003240m.g	1	high		0.1012353436731984	0.3585063305906943	0.2823809094427917	(1.0, 3.0]	
Cre02.g080600	ChCC-v11003199m.g	1	neither		0.0203349265564206	0.2126814678743456	0.09561212248372615	(1.0, 3.0]	
Cre02.g079500	ChCC-v11003155m.g	1	neither		0.1535394629911134	0.4935418955615064	0.3110971213830396	(1.0, 3.0]	
Cre02.g079450	ChCC-v11003149m.g	1	neither		0.1327505021553181	0.3788578427239197	0.3503966057581543	(1.0, 3.0]	
Cre02.g078831	ChCC-v11003118m.g	1	high		0.2248525747380943	0.719008882668103	0.31272572586823943	(1.0, 3.0]	
Cre02.g077750	ChCC-v11003049m.g	1	neither		0.0888944143189788	0.4286197690620139	0.20739690685176335	(1.0, 3.0]	
Cre02.g076950	ChCC-v11003011m.g	1	high		0.0690981554853175	0.301235451546379	0.22938254820475196	(1.0, 3.0]	
Cre02.g076500	ChCC-v11002989m.g	1	high	2.0	0.0323251261904396	0.2935270037308282	0.11012658385625934	(1.0, 3.0]	5727215.0
Cre02.g088400	ChCC-v11003588m.g	1	neither		0.0325695678862083	0.4099077797760524	0.07945584224823019	(1.0, 3.0]	
Cre02.g089350	ChCC-v11003629m.g	1	high		0.3050207734221707	0.7238796597529247	0.42136944906875917	(1.0, 3.0]	
Cre02.g090150	ChCC-v11003663m.g	1	neither		0.0192472471245282	0.4769915750399977	0.04035133560359895	(1.0, 3.0]	
Cre02.g096150	ChCC-v11003955m.g	1	neither		0.0210294150482947	0.1328382966891956	0.1583083762169703	(1.0, 3.0]	5725400.0
Cre02.g102250	ChCC-v11004198m.g	1	high		0.0082418411816964	0.1353139549859013	0.06090902584700254	(1.0, 3.0]	
Cre02.g102050	ChCC-v11004193m.g	1	neither		0.1321036914655642	0.5648329839956269	0.23388097934908664	(1.0, 3.0]	
Cre02.g100750	ChCC-v11004150m.g	1	neither		0.1421563535755813	0.4619910750099955	0.30770367928104597	(1.0, 3.0]	
Cre02.g097800	ChCC-v11004021m.g	1	high		0.0317766468163683	0.2171914880417718	0.14630705421686135	(1.0, 3.0]	
Cre02.g097200	ChCC-v11004004m.g	1	high		0.1248476675355255	0.3982521397889559	0.3134890062403318	(1.0, 3.0]	
Cre02.g096900	ChCC-v11003988m.g	1	high		0.1414024628980416	0.4112169662311098	0.34386339696541457	(1.0, 3.0]	
Cre02.g095145	ChCC-v11023754m.g	1	neither		0.1060859630267803	0.5359900393356817	0.19792525092120308	(1.0, 3.0]	
Cre02.g091100	ChCC-v11003702m.g	1	high		0.004991698958802	0.0468902677360004	0.1064549041798194	(1.0, 3.0]	
Cre02.g095129	ChCC-v11023790m.g	1	neither		0.0524995605737646	0.4317539844683202	0.12159600712988147	(1.0, 3.0]	
Cre02.g095126	ChCC-v11023796m.g	1	neither		0.0291298749871979	0.2781998434243413	0.10470845212793949	(1.0, 3.0]	
Cre02.g095096	ChCC-v11023857m.g	1	high		0.2961273431740316	0.6679717097697542	0.4433231809713991	(1.0, 3.0]	
Cre02.g095073	ChCC-v11023893m.g	1	high		0.1292445127217067	0.5788427309092938	0.223280877205936	(1.0, 3.0]	
Cre02.g091650	ChCC-v11003733m.g	1	neither		0.2045936129879248	0.5193513932049704	0.39394062606698094	(1.0, 3.0]	
Cre02.g091150	ChCC-v11003707m.g	1	high		0.0226717514709878	0.2822246789598294	0.08033227836256941	(1.0, 3.0]	
Cre06.g262400	ChCC-v11012194m.g	1	neither		0.1171243567584047	0.3918275885202514	0.2989180960961129	(1.0, 3.0]	
Cre06.g263357	ChCC-v11012231m.g	1	neither		0.200073130342575	0.5527810305878779	0.36193921149898894	(1.0, 3.0]	
Cre06.g267750	ChCC-v11012427m.g	1	neither	1.0	0.0694136680239338	0.3902072800315428	0.1778892183106442	(1.0, 3.0]	
Cre09.g402997	ChCC-v11020024m.g	1	high		0.1388428750616408	0.4718886466962824	0.29422804730244556	(1.0, 3.0]	
Cre09.g402108	ChCC-v11019971m.g	1	high		0.1559344456170041	0.5000694867724943	0.3118255557311102	(1.0, 3.0]	
Cre09.g401515	ChCC-v11019935m.g	1	high		0.0302199152869613	0.2729740329010588	0.11070619049656895	(1.0, 3.0]	
Cre09.g401182	ChCC-v11019922m.g	1	neither		0.0883372767422876	0.3629525426622446	0.24338519877650305	(1.0, 3.0]	
Cre09.g400960	ChCC-v11019910m.g	1	high		0.0664027895988592	0.4067959904241371	0.16323363838868166	(1.0, 3.0]	
Cre09.g400812	ChCC-v11019901m.g	1	neither		0.06112782518744	0.4177612546765238	0.14632238988934435	(1.0, 3.0]	
Cre09.g400664	ChCC-v11019894m.g	1	high	2.0	0.1458917864337183	0.6862240129748147	0.21260081791843782	(1.0, 3.0]	
Cre09.g399363	ChCC-v11019826m.g	1	neither		0.2800808565283335	0.6326508587355302	0.4427099918715465	(1.0, 3.0]	
Cre09.g398900	ChCC-v11019001m.g	1	neither		0.1025987263274031	0.2617146733836166	0.39202512033788706	(1.0, 3.0]	
Cre09.g398050	ChCC-v11019040m.g	1	neither	1.0	0.2072553614492281	0.6246072190481895	0.3318171086223677	(1.0, 3.0]	
Cre09.g397697	ChCC-v11019752m.g	1	high		0.0149258657379711	0.1063315967997035	0.14037093570678627	(1.0, 3.0]	5720364.0
Cre09.g397450	ChCC-v11019085m.g	1	neither		0.300579604266694	0.6875252371138838	0.4371906484894678	(1.0, 3.0]	
Cre09.g397350	ChCC-v11019089m.g	1	high		0.1233833698942356	0.3968092980565058	0.3109387065740223	(1.0, 3.0]	
Cre09.g396700	ChCC-v11019132m.g	1	neither		0.0302949100548307	0.2748643608772436	0.11021767230259664	(1.0, 3.0]	
Cre09.g396550	ChCC-v11019138m.g	1	high		0.1544314641670625	0.4111075400798895	0.37564736501075174	(1.0, 3.0]	
Cre09.g396213	ChCC-v11019652m.g	1	neither		0.0053381008266479	0.118011476896931	0.04523374308170125	(1.0, 3.0]	5720328.0
Cre09.g402515	ChCC-v11019999m.g	1	high		0.0567030215360816	0.3200568799165869	0.17716545118748744	(1.0, 3.0]	
Cre09.g405701	ChCC-v11020074m.g	1	neither		0.3599416474235996	0.7673750147640224	0.46905572959563485	(1.0, 3.0]	
Cre06.g267800	ChCC-v11012430m.g	1	neither		0.0624060435661622	0.4193331486940896	0.14882210900929377	(1.0, 3.0]	
Cre09.g406400	ChCC-v11020115m.g	1	neither		0.1420293321963698	0.3570961992017084	0.39773409102050816	(1.0, 3.0]	
Cre09.g415850	ChCC-v11020610m.g	1	high	1.0	0.0114881896051276	0.2795064639638801	0.041101695618074106	(1.0, 3.0]	5722372.0
Cre09.g415800	ChCC-v11020609m.g	1	high		0.0305150887451792	0.2432447537393285	0.12545014137439722	(1.0, 3.0]	
Cre09.g415750	ChCC-v11020608m.g	1	high		0.0756673351212803	0.333915363995202	0.22660632986737186	(1.0, 3.0]	5722370.0
Cre09.g415550	ChCC-v11020597m.g	1	neither		0.0192936684288269	0.2854771848407208	0.06758392422705027	(1.0, 3.0]	5722365.0
Cre09.g415450	ChCC-v11020592m.g	1	neither		0.0255427436364188	0.320022996160454	0.07981533809405406	(1.0, 3.0]	
Cre09.g413950	ChCC-v11020505m.g	1	neither		0.1422099955689406	0.5763541004379796	0.2467406676917423	(1.0, 3.0]	
Cre09.g413150	ChCC-v11020458m.g	1	neither		0.2930515612223842	0.7106673607271303	0.4123610811710052	(1.0, 3.0]	
Cre09.g413050	ChCC-v11020446m.g	1	neither		0.1004736185181245	0.4408399986765892	0.2279140250878967	(1.0, 3.0]	
Cre09.g411900	ChCC-v11020367m.g	1	high		0.0204529078369673	0.1988503077607402	0.10285580177012629	(1.0, 3.0]	5722298.0
Cre09.g411700	ChCC-v11020356m.g	1	neither	1.0	0.172289574165275	0.6260657789578765	0.2751940450284013	(1.0, 3.0]	
Cre09.g410800	ChCC-v11020311m.g	1	neither		0.0420572683711125	0.4497158419118413	0.09351965052491318	(1.0, 3.0]	
Cre09.g410650	ChCC-v11020295m.g	1	high	1.0	0.0350941211300692	0.141595553474679	0.24784762140390904	(1.0, 3.0]	
Cre09.g410450	ChCC-v11020292m.g	1	neither		0.0631952577133048	0.405591221098087	0.15581022079869386	(1.0, 3.0]	
Cre09.g407700	ChCC-v11020168m.g	1	neither		0.037197705854529	0.1892654470605081	0.19653722553296749	(1.0, 3.0]	
Cre09.g407600	ChCC-v11020166m.g	1	neither		0.0651119195074674	0.2646160309670569	0.24606188547803232	(1.0, 3.0]	
Cre09.g395950	ChCC-v11019173m.g	1	high		0.0732288521729369	0.3738702216883643	0.19586703600581504	(1.0, 3.0]	5720157.0
Cre09.g395769	ChCC-v11019624m.g	1	neither		0.0332919164721369	0.2563648822108562	0.12986145444349437	(1.0, 3.0]	
Cre09.g395750	ChCC-v11019182m.g	1	high	1.0	0.0795242980739354	0.4111271397244836	0.19342994025456098	(1.0, 3.0]	
Cre09.g394991	ChCC-v11019584m.g	1	neither	1.0	0.1277049137083351	0.4769915750399977	0.2677299147215053	(1.0, 3.0]	
Cre09.g389319	ChCC-v11005359m.g	1	neither		0.0538567361149451	0.3023727083399138	0.17811374713885147	(1.0, 3.0]	
Cre09.g389200	ChCC-v11005185m.g	1	high		0.1669420358773481	0.4925846522918027	0.3389103478978333	(1.0, 3.0]	
Cre09.g389100	ChCC-v11005182m.g	1	high		0.0271522864979704	0.2358699974268282	0.11511547375326361	(1.0, 3.0]	5720043.0
Cre09.g388850	ChCC-v11005166m.g	1	neither		0.0334253391519345	0.2562961426649472	0.13041686388402277	(1.0, 3.0]	
Cre09.g388800	ChCC-v11005160m.g	1	neither		0.0253188599437158	0.2561372876309181	0.0988487860471104	(1.0, 3.0]	5720036.0
Cre09.g388550	ChCC-v11005147m.g	1	neither		0.1011369267858772	0.2303182243037385	0.4391182117334323	(1.0, 3.0]	
Cre09.g388467	ChCC-v11005309m.g	1	neither		0.0093934691709083	0.1709141173502761	0.05496017132193396	(1.0, 3.0]	5720589.0
Cre09.g388372	ChCC-v11005142m.g	1	neither		0.2180171951368022	0.4994718649654529	0.436495447349936	(1.0, 3.0]	
Cre09.g388350	ChCC-v11005140m.g	1	neither		0.0912979839785112	0.4223205392338107	0.21618172808773956	(1.0, 3.0]	
Cre09.g388245	ChCC-v11005300m.g	1	neither		0.1659055817155075	0.5174371199838742	0.32062945488077454	(1.0, 3.0]	
Cre09.g387763	ChCC-v11005267m.g	1	neither		0.1070669674408225	0.4946479273207204	0.21645085631057806	(1.0, 3.0]	
Cre09.g387650	ChCC-v11005095m.g	1	neither		0.1457255067876246	0.4268208989174747	0.3414207391372381	(1.0, 3.0]	
Cre09.g387550	ChCC-v11005091m.g	1	high		0.043717706905224	0.3984258715478983	0.10972607460298497	(1.0, 3.0]	
Cre09.g387450	ChCC-v11005086m.g	1	neither		0.0320531825629291	0.3226599583480189	0.09934044102353955	(1.0, 3.0]	
Cre09.g386737	ChCC-v11018536m.g	1	neither	1.0	0.0292363448031839	0.2162667749709414	0.13518648348601967	(1.0, 3.0]	
Cre09.g389467	ChCC-v11005366m.g	1	high		0.1387051960074865	0.3912393758849939	0.3545276998096923	(1.0, 3.0]	
Cre09.g389726	ChCC-v11005383m.g	1	neither	1.0	0.1113931329079979	0.4831961939928162	0.2305339617589248	(1.0, 3.0]	
Cre09.g389851	ChCC-v11005218m.g	1	high		0.3082837761762294	0.6612525358244458	0.46621186229836226	(1.0, 3.0]	
Cre09.g392542	ChCC-v11005617m.g	1	high		0.0533042798670756	0.2939613320705972	0.1813309236681311	(1.0, 3.0]	
Cre09.g394800	ChCC-v11019232m.g	1	high		0.0559407167253483	0.4215632366090632	0.13269828074981058	(1.0, 3.0]	
Cre09.g394550	ChCC-v11019241m.g	1	neither	1.0	0.0074442298499774	0.1702184425422603	0.0437333918628072	(1.0, 3.0]	
Cre09.g394288	ChCC-v11019529m.g	1	neither		0.1278924741728831	0.5174680388938839	0.2471504799528493	(1.0, 3.0]	5720290.0
Cre09.g393802	ChCC-v11019504m.g	1	high		0.2333457682698462	0.4750583351501445	0.49119392504942816	(1.0, 3.0]	
Cre09.g393400	ChCC-v11019294m.g	1	neither		0.027668843742756	0.2720742618257509	0.10169592506503398	(1.0, 3.0]	5720115.0
Cre09.g392616	ChCC-v11005620m.g	1	high		0.0291298749871979	0.3288535534322507	0.08858008278508427	(1.0, 3.0]	5720255.0
Cre09.g392208	ChCC-v11005596m.g	1	neither		0.0592745314482579	0.3072567304833808	0.19291532314037949	(1.0, 3.0]	
Cre09.g389900	ChCC-v11005228m.g	1	high		0.0989384113601572	0.524109688571717	0.18877424615022906	(1.0, 3.0]	
Cre09.g392171	ChCC-v11005595m.g	1	neither		0.095303180476277	0.5318606414297898	0.17918825544239456	(1.0, 3.0]	
Cre09.g391801	ChCC-v11005569m.g	1	high		0.0641486678715697	0.2849850075767506	0.22509488627851248	(1.0, 3.0]	
Cre09.g391134	ChCC-v11005536m.g	1	high		0.1535061019310269	0.4753800790866309	0.32291235725730255	(1.0, 3.0]	
Cre09.g390430	ChCC-v11005485m.g	1	high		0.0558570696761121	0.3767362005735614	0.14826573499194556	(1.0, 3.0]	
Cre09.g390100	ChCC-v11005233m.g	1	neither		0.0698178172995089	0.2581234366832765	0.2704822862914885	(1.0, 3.0]	
